postDates,tweets,sentiment_label,polarity_score
2021-11-03T15:05:59.000Z,Las tutorías están a cargo de Lic Ruth Rodríguez Guido Alonso y Gustavo Céspedes profesionales del Centro de Innovación de Metodología Avanzada y Formación a Instructores dependiente del #SINAFOCAL,pos,0.375
2021-11-03T14:48:13.000Z,En la GEW tendremos una invitada especial Romina Da Re Si querés conocer acerca de economía de la innovación y el impacto de las startups en los indicadores económicos de un país súmate a la transmisión el a las hrs A través de ,pos,0.125
2021-11-03T01:24:09.000Z,Predigo que está Innovación llegará al Paraguay en años en el ,neu,0
2021-11-01T15:46:27.000Z,Junto al Presidente de la firmamos un Memorando de Entendimiento con la UIP dando un marco alcompromiso de trabajo conjunto cel sector industrial pimpulsar la sostenibilidad energética y la innovación pel #DesarrolloSostenible#SinDejarANadieAtrás,pos,0.475
2021-10-31T13:33:29.000Z,Abrazo al pueblo Argentino porque tengo una hermosa hija Argentina y se que un día ese vasto país volverá a ser lo que era una referencia en términos económicos e innovación,pos,1.002
2021-10-20T16:49:29.000Z,Innovación de calzada pública y calle en pleno barrio residencial Barrio san Jorge Calle tte Macchio casi juez Enrique pino Local “A cuotitas “,pos,1.376
2021-09-22T16:58:01.000Z,El FEP es gratuito Inscribite en la página y conectate con la innovación en el siguiente link ,neg,-0.281
2021-09-17T18:11:31.000Z,Buscando impulsar la #innovación la protección de la #propiedadintelectual el fortalecimiento del modelo de negocios #Place y#Transferteq firman alianza del acto en la siguiente nota de ,pos,0.304
2021-09-16T00:32:21.000Z,Cuando propones Innovacion y … ,neu,0
2021-09-14T23:21:29.000Z,Si no era por el halo chau Hamilton Tremenda innovación fue la de incluirla como medida de seguridad cuando en su epóca muchos habian estado en contra de su implementación Gran acierto ,pos,0.7130000000000001
2021-09-07T13:04:12.000Z,Los equipos hoy se encuentran trabajando en las propuestas que quedarán para la comunidad fortaleciendo y diversificando la oferta de productos con las técnicas artesanales implementando diseños que garanticen innovación calidad y continuidad en las propuestas,pos,0.975
2021-09-05T15:19:55.000Z,Creatividad desarrollar nuevas ideas Innovación hacer uso de nuevas ideas ,pos,1.125
2021-09-01T20:42:17.000Z,Hasta las hs Date una vuelta por acá Fijate en la innovación aposta por un Servicio de calidad y Nacional ,neg,-0.125
2021-07-14T16:05:25.000Z,Ansiosos Esperando que llegue el evento Si aún no te registraste andá ya a #CPLatam #CP #Tecnología #innovación #Ciencia #Entretenimiento #emprendedurismo ,pos,0.531
2021-07-13T14:48:40.000Z,Animate y sé parte de la innovación Varios países ya empiezan a trabajar con #revitConstruyen virtualmente en D Ven y revisan el edificio en D Construyen virtualmente en base a familias Inscripciones al #ctp #formandoprofesionales,pos,0.44999999999999996
2021-07-12T14:47:05.000Z,Conocé cómo se trabajan los datos de manera innovadora en un gobierno Sé parte de esta revolución digital ¡Registrate en #CPLatam #CP #tecnología #innovación #ciencia #entretenimiento #emprendedurismo ,pos,1.006
2021-07-11T02:44:38.000Z,Ciudad de emprendedores artesanos y artesanas hombres y mujeres libres que nada esperan del Estado x siglos Mucha más prospera que la capital Paraguarí que depende del empleo público Detrás del Caañabé más del de las familias viven de la innovación del sector privado,pos,2.1319999999999997
2021-07-05T14:52:25.000Z,Cada vez más cerca Campus Party Digital Edition ¡Registrate en #CPLatam #CP #tecnología #innovación #ciencia #entretenimiento #emprendedurismo ,pos,0.781
2021-06-30T18:31:31.000Z,Chaco Innova El Primer Desafío de Innovación para el Gran Chaco Americano Destinará hasta USD para identificar e implementar las mejores soluciones de innovación en tecnologías para comunidades Para más info ingresá a ,pos,0.063
2021-06-28T14:59:49.000Z,Campus Party Digital Edition ¡Registrate en #CPLatam #CP #tecnología #innovación #ciencia #entretenimiento #emprendedurismo ,pos,0.531
2021-06-16T15:12:11.000Z,¡Vuelve el evento de innovación más grande de la historia 󰚕Con los principales referentes en las temáticas tecnología ciencia e innovación emprendedurismo entretenimiento y futuro del trabajo ¡Registrate en #CPLatam #CP,pos,1.5620000000000003
2021-06-14T15:29:53.000Z,Participa de un webinar donde podrás conocer sobre las oportunidades en Innovación Abierta con invitadas que nos contarán sus experiencias en emprendimiento tecnológicos de Junio h Participación gratuita vía ZoomINSCRIBITE en ,neg,-0.26
2021-06-11T15:57:00.000Z,La Rectora de la UNA felicitó al nuevo Director Paraguayo de y manifestó el compromiso académico con la innovación científica y tecnológica a través de alianzas,pos,1.663
2021-06-11T15:23:35.000Z,Innovación trazabilidad transparencia y eficiencia en la gestión de políticas públicas ,pos,1.313
2021-05-05T22:40:59.000Z, Ponemos a disposición de las Empresas y de la Ciudadanía una serie de Webinarios de formación profesional llevados adelante por el Centro de Innovación de Metodología Avanzada del Podes armar tus grupos invitando a tus amigos o compañeros y así aprender juntos ,pos,0.35
2021-05-04T01:06:56.000Z,Muy buena la innovación de la toda la transmisión en vivo en modo Marvel,pos,0.9299999999999999
2021-05-03T18:56:32.000Z,ESTO Innovacion “Innovar” no necesariamente es Tecnología no es una app no es una startup nuevas formas para lo conocido ,pos,0.5
2021-05-03T18:07:33.000Z,Diez puntos a su innovación,neu,0
2021-04-29T22:56:46.000Z, Mariela y Cristian son dos compañeros del Son técnicos del Centro de Innovación de Metodología Avanzada quienes están trabajando con los alumnos de la A seguir asi ,pos,0.9919999999999999
2021-04-28T16:40:28.000Z,Apostamos por la #innovación en las #empresas por eso celebramos este paso p la #formalización y el rápido arranque de nuevos #emprendimientos Inscribite segui los pasos y abrir tu #EAS en ,pos,0.318
2021-03-30T22:23:19.000Z, 𝙀𝙣 𝙦𝙪é á𝙧𝙚𝙖𝙨 𝙙𝙚𝙗𝙤 𝙘𝙖𝙥𝙖𝙘𝙞𝙩𝙖𝙧𝙢𝙚Debe ser una pregunta muy frecuente para mejorar tu empleabilidadCon este producto del Centro de Innovación de Metodología Avanzada del te queremos ayudar Responde preguntas ,pos,0.806
2021-03-29T00:14:01.000Z,E INNOVACION Basta las confrontaciones recuerdos tristes y violencia,neg,-0.884
2021-03-28T20:09:54.000Z,Smart Challenge turístico busca innovación en el Camino de los Jesuitas Junto con el Banco Interamericano de Desartollo BID y el apoyo de la Organización Mundial del Turismo Paraguay Argentina Bolivia Brasil y Uruguay lanzaron el Smart Challenge,pos,1.875
2021-03-27T15:36:20.000Z,Webinar Uniendo energías hacia el Paraguay Infraestructura física educación salud e innovación tecnológica p llegar al como el centro energético de la región Con el Econ Jeffrey SachsMiércoles de marzo hs Inscrpciones ,pos,1.9989999999999999
2021-03-25T19:38:49.000Z,Arrancamos el programa de innovación abierta con y ,neg,-0.25
2021-03-24T11:04:56.000Z,El Foro Innovation Days es uno de los principales encuentros de innovación en Estambul ¡Nos llena de orgullo que nos represente y relate el impacto del en distintas partes del mundo ¡De al ,pos,0.139
2021-03-19T17:16:58.000Z,Transformación de la materia prima a través de innovación en tecnología y capacitaciones para mejorar productos derivados de la leche queso helado yogurth otros dirigido a mujeres y jóvenes Con y ,pos,0.281
2021-03-17T14:10:41.000Z,Tener tu propia startup es posible si te rodeas de las personas correctas y trabajas duro para lograrloTe acompañamos durante el proceso de pre incubación de tu idea de negocio basada en alguna tecnología y con componentes de innovaciónIngresá a ,pos,1.9060000000000001
2021-03-16T12:21:45.000Z,El secreto de la innovación educativa es el estudiante activo y el docente tutor Pasamos de la lección a la experiencia educativa,pos,1.8339999999999999
2021-02-25T11:33:36.000Z,Llegó el díaLa Presidenta la Dra Cynthia Villalba junto con la Directora la Lic Rosa González estarán participando como invitadas especiales en éste lanzamiento Éxitos a nuestro socio quién es uno de los líderes de ésta innovación ,pos,1.7280000000000002
2021-02-25T03:09:09.000Z,Cómo pasó Estonia de ser un país pobre a una potencia en tecnología e innovación vía ,neu,-0.04199999999999998
2021-02-24T15:27:39.000Z,Invitación abierta Nuestros socios el Dr Mauricio Cáceres y el Dr Renzo Destefano estarán presentando interesantes proyectos de innovación Les esperamos ,pos,0.31299999999999994
2021-02-21T04:42:20.000Z,La Asociación de Mujeres ARAPOTY recibió una cosechadora de forraje a precisión una herramienta para aumentar la producción de alimentos para el ganado vacuno El Componente Mujeres Jóvenes impulsa la innovación de tecnología con el apoyo de ,pos,1.1059999999999999
2021-02-19T21:41:15.000Z,Lanzamiento Digital delManual de Residentes de Cirugía General el primer libro totalmente digital de la FCM UNA El Dr Renzo Destefano miembro de ésta sociedad es uno de los protagonistas de esta innovación #Saluddigital #eHealth,pos,0.25
2021-02-11T23:00:39.000Z,“Innovación y desarrollo digital para brindar mayores beneficios a los socios” #somoscit #SomosNaranja,pos,0.375
2021-01-19T12:25:04.000Z,El año pasado fue un año de grandes desafíos de grandes cambios estábamos en el medio de decidir cuáles eran los desafíos nacionales de innovación a quienes íbamos a enfocar,neu,0.008999999999999897
2021-01-14T17:55:08.000Z,Grande Paraguay En enero la importacion de covid desde Brasil incremento en tiempo record Paraguay a la vanguardia e innovacion con la nueva cepa En tu cara resto del mundo,pos,0.292
2021-01-11T21:52:57.000Z,Hermoso está amix Lástima que contrataron a un grupo de herreros con mal de parkinson Nivelaron la obra con plastilina Eso sería genial seríamos pioneros en innovación ,pos,0.07800000000000007
2021-01-01T03:21:08.000Z,¡Feliz Por un nuevo año con mejoras significativas en la Educación asi como en el Sistema Nacional de Ciencia Tecnologia e Innovación,pos,0.41700000000000004
2020-12-17T14:32:17.000Z, Hoy como ponente en las XI Jornadas de Innovación Docente de la Universidad Nacional de Asunción Edición Virtual presentando nuestra experiencia en la implementación de la #Telepsiquiatría ,pos,0.8959999999999999
2020-12-09T21:18:06.000Z,Red Somos Innovación Nuevo Estudio de Opinión Muestra que los Latinoamericanos Quieren Más Innovación Business Wire ,neu,0
2020-12-09T05:14:54.000Z,Televisa viene repitiendo Hasta veces las mismas historias con cambio de nombre #ImperioDeMentiras es una innovación a lo que vemos siempre,pos,0.6
2020-12-04T22:19:10.000Z,Premio a la Innovación Felicitaciones Gracias ,pos,1.267
2020-11-15T13:40:21.000Z,El celular es una innovación tecnológica muy importante el uso que le des es lo que cuenta El celular no te cambia las prioridades y los valores de la gente es la que cambia,pos,0.313
2020-11-04T18:00:07.000Z,Sabían esto Una VER GUEN ZA Para el despilfarro están pedís transformación o innovación en salud educación bancas y se cruzan de brazos,pos,1.0
2020-11-04T17:55:19.000Z,#ItalianDesignDay # IDD “Dibujando el futuro Desarrollo innovación sostenibilidad belleza El diseño del futuro será colectivo y partirá de nuevo del hombre y sus necesidades reales dice Silvia Robertazzi cofundadora del #MilanoDesignFilmFestival,pos,0.313
2020-10-26T01:28:35.000Z,Los cambios traen innovación y la innovación lleva al progreso,pos,0.6
2020-10-21T17:55:28.000Z,Hoy presentamos el Sello de Genero Público del en el foro “Resiliencia e Innovación en la Formación Judicial”Estamos implementando el Sello Público con #sindejaranadieatrás #ODS #ODS,pos,1.126
2020-10-18T15:07:17.000Z,Orgullo Paraguayo #innovacion ,neu,0
2020-09-19T12:41:12.000Z,La historia de la educación de Paraguay conoce a Sacerdotes que han hecho muchísimo por el sistema el Dr Francia impulsó un programa de inversióndesarrollo que generó innovación y creatividad Don C A López elevó el nivel al mejor de todo América xq no lo hacemos hoy ,pos,1.438
2020-09-15T03:17:13.000Z,a la ingeniería transporte ciencia tecnología innovación Este grupo es de WhatsApp usted se une con el enlace y debe silenciarlo pues muy temprano los administradores envían las tapas de diario y si usted tiene silenciado el grupo,pos,0.313
2020-09-08T03:23:37.000Z, CIMEFOR Transmisiones Cámara paraguaya de la Industria Cerámica CATERPPA Cámara Nacional de Comercio y Servicios del Paraguay Centro de Propietarios de Panadería y Fideerías del Paraguay Camara Paraguaya de Diseño e Innovación,pos,0.375
2020-08-24T22:57:16.000Z, ¡La campaña #ParaguayoComoVos está en marcha Productos hechos en nuestra tierra con orgullo innovación y mano de obra nacional estarán expuestos con destaque especial en góndolas de supermercados asociados a la Capasu¡Sumate a esta iniciativa ,pos,0.411
2020-08-23T16:03:17.000Z,Aquella innovación,neu,0
2020-08-19T19:17:33.000Z,Webinar StartupsEmprendiendo con Innovación en Latinoamérica para conocer más acerca de esta organización de Inversiones y laboratorios para emprendimientos innovadores Miércoles h Fb Live Estrategia de Innovación Py ¡No te lo pierdas,pos,0.10999999999999999
2020-07-29T04:42:02.000Z,Innovación de sistema desmontable mConsorcio ContecBloques de OficinasDormitoriosLaboratorio,pos,0.5
2020-07-27T19:27:44.000Z,La innovación es víctima de la burocracia Ante urgencia el DINAVISA u otra debe tomar riendas y emitir resolución transitoria Mientras y conscientes de los tiempos trabajaremos proyecto de ley para un espacio controlado de pruebas “sandbox” regulatorio,pos,0.35
2020-07-27T14:34:39.000Z,La mayoría de las personas tienen miedo de cometer errores pero en realidad EL error es no querer cometerlos la innovación y la creatividad no pueden ser alcanzadas sin cometer errores enfrentar obstáculos y contratiempos #japokatu,neu,-0.04999999999999999
2020-07-27T13:03:59.000Z,CU y SAE Consultora te ofrecen beneficios Máster en Desarrollo Emprendedor e Innovación Paraguay por la Universidad de Salamanca Online Advanced ProgramsFinanciado a través de Créditos de la CU Más info al correo consultora com py,pos,1.125
2020-07-25T14:48:33.000Z,Exquisito desayuno a base de yerba mate se pasóGracias a por el detalle potenciando la innovación y competitividad en los productos de nuestros #emprendedores,pos,0.75
2020-07-11T02:06:29.000Z,Orgullosa de pertenecer a la con este convenio se lograrán muchos avances en investigación capacitación e innovación,pos,0.25
2020-07-07T20:29:14.000Z, Invitamos a participar del Webinar “Emprendimiento e Innovación desde la Ciencia y la Tecnología”Dirigido a investigadores emprendedores y organizaciones Jueves de julio a las horas Inscripciones ,pos,0.125
2020-07-03T23:15:36.000Z,Bien Hay que darle la bienvenida a la innovación tomarla como desafío No pincharse y protestar porque a vos no se te ocurrió Mal Red Bull bien Mercedes,pos,1.684
2020-06-27T16:43:05.000Z, Preparan reactivación turística de mano de la innovación la tecnología y la creatividad Compartimos y Agradecemos la nota de ,pos,1.125
2020-06-22T20:24:08.000Z,Simplemente Impresionante Vieron todo lo que esta haciendo un Joven Presidente con innovación sencibilidad social Poniendo en primer lugar LOS INTERESES DEL PUEBLO y no su bolsillo Todo esto… ,pos,0.976
2020-06-19T20:56:40.000Z,La radio a pila siempre va a ser mejor que cualquier innovación tecnológica pero ustedes no están preparados para este debate,pos,0.29799999999999993
2020-06-18T00:37:27.000Z,Final de innovación de lujo felicidades a los finalistas y al equipo ,pos,0.989
2020-06-12T16:49:41.000Z,La innovación en las corridas llega a nuestro país a través de Corrida Olímpica Virtual organizada por el con apoyo de la #SND la misma se realizará el próximo de junio Mas detalles en ,pos,0.913
2020-06-11T21:19:09.000Z,En un país donde el emprendimiento y la innovación están en su mejor momento se hace oportuno trabajar iniciativas públicas que presenten soluciones a esta realidad y antes que condenarlos a la informalidad los acerquen a los estamentos públicos por medio de apoyos efectivos,pos,2.118
2020-06-10T16:46:11.000Z,Reunión con el Mtro del el Pdte de Ing Juan Duarte con el Telecentros a gobiernos Departamentales buscando fomentar desarrollo y bienestar a las comunidades mediante la TIC creando oportunidades e innovación,pos,0.812
2020-05-20T01:18:22.000Z,La innovación será clave en la reactivación del turismoCompartimos y agradecemos nota de ,neu,0
