postDate,responding
2020-07-27T13:03:59.000Z,CU y SAE Consultora te ofrecen beneficios  Máster en Desarrollo Emprendedor e Innovación Paraguay por la Universidad de Salamanca - Online Advanced ProgramsFinanciado a través de Créditos de la CU Más info al correo consultora@sae.com.py
2020-07-25T14:48:33.000Z,Exquisito desayuno a base de yerba mate!@lacaramellapy se pasó!Gracias a @taiwanicdf_py por el detalle!@fomipymespy potenciando la innovación y competitividad en los productos de nuestros #emprendedores!
2020-07-11T02:06:29.000Z,"Orgullosa de pertenecer a la @apc_py con este convenio se lograrán muchos avances en investigación, capacitación e innovación."
2020-07-07T20:29:14.000Z," Invitamos a participar del Webinar “Emprendimiento e Innovación desde la Ciencia y la Tecnología”Dirigido a investigadores, emprendedores y organizaciones.Jueves 9 de julio a las 17:00 horas.Inscripciones  http://bit.ly/3dTDIKd"
2020-07-03T23:15:36.000Z,"Bien. Hay que darle la bienvenida a la innovación; tomarla como desafío. No pincharse y protestar porque a vos no se te ocurrió. Mal Red Bull, bien Mercedes."
2020-06-27T16:43:05.000Z," Preparan reactivación turística de mano de la innovación, la tecnología y la creatividad. Compartimos y Agradecemos la nota de @IPParaguayhttps://ip.gov.py/ip/preparan-reactivacion-turistica-de-mano-de-la-innovacion-la-tecnologia-y-la-creatividad/…"
2020-06-22T20:24:08.000Z,"Simplemente.. Impresionante  Vieron todo lo que esta haciendo @nayibbukele un Joven Presidente, con innovación, sencibilidad social. Poniendo en primer lugar LOS INTERESES DEL PUEBLO... y no su bolsillo. Todo esto… https://instagram.com/p/CBwCoWan53g/?igshid=plcnrxs2t2us…"
2020-06-19T20:56:40.000Z,La radio a pila siempre va a ser mejor que cualquier innovación tecnológica pero ustedes no están preparados para este debate.
2020-06-18T00:37:27.000Z,Final de innovación de lujo  felicidades a los finalistas y al equipo @ENIparaguay @STP_Paraguay @ILABpy
2020-06-12T16:49:41.000Z,"La innovación en las corridas llega a nuestro país a través de Corrida Olímpica Virtual, organizada por el @coparaguay con apoyo de la #SND , la misma se realizará el próximo 28 de junio. Mas detalles en: https://bit.ly/37nWGHi"
2020-06-11T21:19:09.000Z,"En un país donde el emprendimiento y la innovación están en su mejor momento se hace oportuno trabajar iniciativas públicas que presenten soluciones a esta realidad, y antes que condenarlos a la informalidad los acerquen a los estamentos públicos por medio de apoyos efectivos."
2020-06-10T16:46:11.000Z,"Reunión con el Mtro. del @Miticpy @aperaltavierci, el Pdte de @conatelpy Ing. Juan Duarte, con el @gobernadorespyEntregaron 17 Telecentros a gobiernos Departamentales, buscando fomentar desarrollo y bienestar a las comunidades mediante la TIC, creando oportunidades e innovación."
2020-05-20T01:18:22.000Z,La innovación será clave en la reactivación del turismoCompartimos y agradecemos nota de @nanduti  https://nanduti.com.py/2020/05/19/la-innovacion-sera-clave-la-reactivacion-del-turismo/…
2020-05-20T00:04:08.000Z,"Pasaron 55 DÍAS desde que se aprobó la Ley de Emergencia. Cuesta seguir hablando de medidas “de auxilio” Los préstamos ya no llegaron.Toca mirar para adelante. Ver oportunidad en la innovación, vías alternativas y tecnologías que masifiquen formalización e inclusión financiera."
2020-05-19T16:12:20.000Z,"En estos tiempos de innovación, también estamos en la web.Habilitamos nuestra tienda online. http://aginstala.comTodo lo relacionado a la seguridad electrónica, CCTV, redes, automatización de portones.#SOMOSAG"
2020-05-18T17:06:36.000Z, WEB | La innovación será clave en la reactivación del #Turismo Info: https://bit.ly/3cJoN5E
2020-05-18T15:07:28.000Z,"La innovación es tendencia en la industria del #Turismo. Hoy +2.000 personas asistieron a nuestro #Webinar con @NataliaBayona, experta en innovación digital de la Organización Mundial del Turismo @UNWTO. Sin duda la #tecnología ha llegado para quedarse ante los nuevos desafíos."
2020-05-18T14:20:40.000Z,"#Ahora inicia el #Webinar en ""Innovación Turística"" a cargo de @NataliaBayona, asesora de transformación digital de la #OMT. El encuentro on-line es llevado adelante conjuntamente por la @Senatur_py y la @UNWTO, y cuenta con la participación de la ministra @Sofiaemontiel."
2020-04-27T19:32:33.000Z,Nuestra prioridad @DGEECpy es tener #INFORMACIÓN OPORTUNA Y DE CALIDAD para medir el impacto #COVID19 al querido  mediante la #INNOVACIÓN en la #EPHC  con respaldo del @PNUDPARAGUAY  #MejoresDatosMejoresVidas #QuedateEnCasa
2020-04-27T17:56:05.000Z, #INNOVACIÓN @DGEECpy Gracias al apoyo de @PNUDPARAGUAY  @SilviaMorimoto para contar con Información oficial sobre como estamos en #Paraguay
2020-04-27T17:07:10.000Z,"El @PNUDPARAGUAY colabora con la @DGEECpy, apoyando a la #innovación en la Encuesta Permanente de Hogares 2020, para continuar recabando información imprescindible para la toma de decisiones y hacer frente al impacto del #COVID19Cooperamos para #ReconstruirMejor#BuildBackBetter"
2020-04-27T04:46:43.000Z,Y si...ya llegarán emprendimientos que les hagan salir de su zona de confort #innovación #nuevomodelo
2020-04-25T23:02:31.000Z,@Guda_py el “and 1” claramente es una innovación de este siglo. En la @NBA del siglo XX te daban el foul pero nunca el doble.
2020-04-25T13:59:50.000Z, Conferencia en la Universidad de Gaaguazú Paraguay  #educacionvirtual #education #paraguay #innovation #tecnologiaeducativa #innovacion #elearning #virtual #disruption #digital… https://instagram.com/p/B_aAn_dJbm0/?igshid=vr00egihw4lj…
2020-03-29T15:57:33.000Z,"Tecnología, innovación, solidaridad, al servicio de la Humanidad."
2020-03-26T15:22:27.000Z,"Puma King Platinum ""Lazer Touch"" Hecha un mejor vistazo a la nueva innovación de pumafootball Consultas al: 0981-285276 Envios  en todos el pais por Delivery  en Coronel Oviedo https://instagram.com/p/B-M6O3UFOOw/?igshid=pexvk02spznp…"
2020-03-26T14:34:20.000Z,pumafootball presenta la innovación especial patentada para renovar un ícono y lanza la edición especial King Platinum Lazer Touch  Queve una nueva tecnología especial utilizada por primera vez en K-leather para… https://instagram.com/p/B-M0ugpFTHE/?igshid=1kzflpcr8nf4r…
2020-03-22T21:24:12.000Z,"Sí, el COVID-19 impulsará la próxima gran ola de innovación https://entrepreneur.com/article/347862"
2020-03-22T17:01:16.000Z,#citroen2cv ejemplo de innovación en los años 1948El #2cv es un coche que comienza a producirse por #Citroen justo después del fin de la #segundaguerramundial en Honorable Camara de Diputados https://instagram.com/p/B-CyXRZlWKh/?igshid=1gfzxtf0u2dhd…
2020-03-14T23:07:31.000Z,"Es un gran momento para que los medios de comunicación inviertan en innovación y tecnología.Exponen a los noteros, camarógrafos y técnicos.#coronavirus #COVIDー19"
2020-03-06T20:04:19.000Z,Materias que deberían enseñar en la escuela:  Nutrición Inteligencia Emocional  Creatividad e innovación  Convivencia y Valores  Oratoria  Ventas  Meditación  Finanzas  Que más podría ser?
2020-03-06T18:39:30.000Z,¡Sumate pues a este gran proyecto de innovación para el !
2020-02-18T15:09:31.000Z,"El proyecto JICA -SNPP, apunta a mostrar experiencias sobre gestión de calidad en empresas e ennovacion en el rubro de Manufactura. El seminario contará con los expertos: Tamon Nagai que hablará del TPS y Sabrina Levinton, del SENAI que tratará sobre Innovación.#ÑambaapoPy"
2020-02-16T22:57:14.000Z,"Velador sublimado personalizado y temática corte personalizable con el diseño que desee. Aplique de yute, foco led a pila y base de hilo poyvi. #reciclaje #reciclajecreativo #reciclarte #veladores #innovacion  #tecnologia Pedidos al WhatsApp https://bit.ly/31o6DS3 0991289154."
2020-02-07T02:01:26.000Z,La innovación que necesitaba el Futsal llega con NIKE REACT GATO •Nace una nueva especie•Ya disponible por pedido !! Envíos en todo el pais  en Coronel Oviedo https://instagram.com/p/B8P4ImHlbJ5/?igshid=1j6yhhk77wj3j…
2020-02-07T01:59:05.000Z,La innovación que necesita en Futsal llega con NIKE REACT GATO •Nace una nueva especie•Ya disponible por pedido !! Envíos en todo el pais  en Coronel Oviedo https://instagram.com/p/B8P4ImHlbJ5/?igshid=1tpeueeqwh09u…
2020-02-05T16:19:56.000Z,Hoy nos reunimos con @lupelu19 y Juan Coronel @msaludpy para dialogar sobre agenda de cooperación con @ISMERCOSUR para PPT del #Paraguay. Tecnología e innovación en #salud y #fronteras fueron los temas principales. Movilidad de pacientes en #MERCOSUR con apoyo de @EUROsociAL_
2020-01-05T19:09:47.000Z,Felicitaciones a @JuanParedesPY. Merecido reconocimiento a su Gestión Nacional en Innovación.
2020-01-03T11:03:13.000Z,"Paraguayos conquistando el  a través de la #innovación. Orquesta de Cateura, un orgullo nacional. Sin duda, una de las mayores innovaciones sociales made in . #InnovaPy #ENIpy @ENIparaguay"
2020-01-03T02:06:47.000Z,Para registrar tu empresa en el #MTESS podes usar la web oficial !!La distancia y el tiempo para los trámites administrativos ya no son obstáculos para la formalización del empleo. #innovación #Tecnologia #Eficiencia
2019-12-31T17:52:14.000Z,"¡Se cierra un gran año donde construimos grandes oportunidades para innovar! Se viene el 2020, donde estas oportunidades serán la base para establecer las áreas de nuestros retos nacionales de innovación. ¡Salud @ENIparaguay! "
2019-12-29T15:46:20.000Z,"@ArmiUlices excelente, innovación es el paso hacia el futuro."
2019-12-19T12:56:29.000Z,¡Llegamos al Chaco! Este viernes 20 tendremos un taller en #PresidenteHayes. Queremos seguir identificando desafíos y oportunidades de #innovación.¡Te esperamos! #ENIpy
2019-12-19T01:26:37.000Z,"COI (Center Of Innovation) es un espacio de Innovación creado Gracias al trabajo del @MIC_PY , la @una_web y la cooperación Coreana @KOICA_Paraguay  el COI  es también un Pez que en una pecera es muy pequeño pero al darle espacio suficiente CRECE!! Un espacio de CRECIMIENTO."
2019-12-18T23:47:16.000Z,"Este logro, va de la mano con la gran apuesta del @PTI_PY, a través del desarrollo de una nueva plataforma de reservas que podrán implementarlo en los establecimientos extra hoteleros. Seguiremos apostando a la innovación en el sector turístico!!! "
2019-12-18T20:42:51.000Z,"Hoy en presencia del Canciller rendimos cuentas de lo realizado en el año y renovamos nuestro compromiso para seguir impulsando la localización de la Agenda 2030, con pasión e innovación. Gracias @ComisionOds gracias @mreparaguay es un placer recorrer este camino juntos"
2019-12-18T19:30:58.000Z,"¿Quiénes son los responsables de llevar adelante @ENIparaguay? Te presentamos al Equipo Impulsor, líderes de distintos sectores que fueron seleccionados luego de un proceso abierto, por sus logros en #innovación, #tecnología y #ciencia. ¡Conócelos!"
2019-12-17T23:43:15.000Z,"El diseño gráfico ha experimentado un cambio, hoy no es solamente ""quiero un logotipo"".Es desarrollar todos los materiales impresos y digitales, capacitarse constantemente trabajando en equipo. Buscando oportunidades de innovación."
2019-12-04T16:36:09.000Z,Programa General http://cedial.org.py/encuentropych/programa.pdf…Salón de Compradores http://cedial.org.py/encuentropych/programa_salon_comp.pdf… Programa Salón de Inversionistas http://cedial.org.py/encuentropych/programa_inversionistas.pdf…Programa Seminario Encadenamiento http://cedial.org.py/encuentropych/encadenamiento.pdf…Programa Taller Innovación http://cedial.org.py/encuentropych/programa_tall_innov.pdf…
2019-12-04T14:10:30.000Z,"Para la Unión Europea y Paraguay, la educación es una prioridad compartida   Hoy se realizó la Conferencia “Innovación y nuevas tendencias en aprendizajes para una educación de calidad”, una gran iniciativa del @MECpy con apoyo de la @OEIParaguay y la UE"
2019-12-04T11:43:13.000Z,"Inicia la Conferencia Internacional ""Innovación y nuevas tendencias en aprendizajes para una Educación de Calidad"" En la Sede del Instituto del Banco Central del Paraguay."
2019-12-04T03:48:12.000Z,Parar un proceso que nos ubicó en los primeros lugares en la innovación de la JUSTICIA a pesar de nuestra oscura historia política es simplemente necio. Por donde lo mires.
2019-12-04T02:49:34.000Z,- #RealidadAumentada al recorrer   #misiones jesuíticas - Tejedoras de #Yataity bordando prendas de moda - Espacios de #coworking para sector audiovisual  Proyectos muy inspiradores“Diplomado #Innovación y #EconomíaCreativa” @InstDesarrollo #FundaciónCIRD @the_IDB
2019-12-03T14:14:39.000Z,"La educación media técnica, con formación de calidad, innovación, investigación e inserción laboral efectiva de los jóvenes es el eje de estos centros.#ñambaapooñondive"
2019-12-02T19:59:12.000Z,Hoy toca a líderes del sector público participar del taller de #innovación. Estamos identificando desafíos y oportunidades que afrontaremos Estrategia Nacional de Innovación. ¡Con ganas de escuchar tu aporte y construir JUNTOS! #ENIpy #InnovaPy  @ENIparaguay
2019-11-30T17:39:00.000Z,"Estamos viviendo una gran fiesta, La liga Nacional de Robótica con @reeducapy .Más de 600 personas en una jornada cargada de  tecnología e Innovación.Te mostramos algunos de los equipos en acción."
2019-11-30T15:15:23.000Z,#ahora Nuestros alumnos del curso de Robótica se encuentran en plena competencia en el desafío de la Liga Nacional de Robótica buscando un lugar para competir en el Vez Robotics World Championship 2020 en EE.UU.  Súmate a la fiesta de tecnología e innovación. #paraguaydelagente
2019-11-30T13:56:49.000Z," 66 concursantes muestran hoy los proyectos más novedosos., buscando un lugar en la final el próximo año en el Vez Robotics World Championship 2020, en EEUU.Veni  pues! Esto es una gran fiesta de tecnología e innovación Te esperamos, estamos hasta las 16:00 horas."
2019-11-25T10:36:44.000Z,"Hoy es un gran día para los 150 docentes, directivos y profesionales de #Paraguay que recibirán el certificado final del Diplomado de Especialización en Gestión e Innovación Directiva. El grupo viajó durante dos meses a Chile gracias a @becalpy @MECpy y @Haciendapy"
2019-11-23T18:38:03.000Z,Cuando el trabajo tiene todo el sentido. A seguir dibujando sonrisas #nextgenundp #innovacion #ods6agualimpiaysaneamiento #somospnud
2019-11-22T23:03:44.000Z,IV ENCUENTRO NACIONAL DE EMPRENDEDORES COOPERATIVOS  Andrés SilvaLiderazgo para la innovación#Jóvenes #Emprendedores #SocioCU #Paraguay 
2019-11-22T14:32:26.000Z,Participando en el segundo día de la X Jornada de Innovación Docente de la UNA 2019 en Universidad Nacional de Asunción https://instagram.com/p/B5K9JFZF8sg1om3m6pLFEIxJ47ohUdF9jrHN4U0/?igshid=g53yja5866uh…
2019-11-20T14:17:17.000Z,"""Queremos que la innovación tenga un desarrollo sostenible en Paraguay, basándonos en mejorar la calidad de vida de la gente. Los pilares son innovación social, empresarial y transparencia en la gestión pública"". @jazmingustale #Digitrends #SomosDigitales "
2019-11-13T23:29:54.000Z,"VIII Foro Internacional de investigadores, se llevará a cabo del 14 al 16 de Noviembre.En dicho evento estaré participando en carácter de Ponente con la presentación de la Proyecto de Innovación Educativa “PROEDUCA”https://facebook.com/1429109150733134/posts/2330332130610827?sfns=mo…"
2019-11-13T18:01:19.000Z,Con la firma del nuevo proyecto sumamos nuevos objetivos a incorporar:  Innovación Igualdad Inclusión.Sape'a es un programa de formación en educación para el desarrollo y capacitación para el empleo para adolescentes y jóvenes.
2019-11-13T13:21:04.000Z,"#innovación un tema fascinante y actual, más todavía tratándose de #carreteras y #transporte #HablemosDeCarreteras aquí lo tenemos a @miguelcasof Director Tecnico de @PIARC_Roads en esta #JornadaCV19 @Itafec @ATC_PIARC"
2019-11-11T17:41:38.000Z,La revolución educativa está presente en la #ExpoInnovación mediante @reeducapy que se dedica a capacitar a instructores en materia de Innovación Tecnológica STEM. Más info al (0976)605-609
2019-11-11T16:19:41.000Z,#Prodi Cámara Paraguaya de Diseño e Innovación. Diseño Ganador #MarceloLeguizamon Centro Tecnológico de Avanzada #CTA #Innovación #Tecnología #TecInnovaPy
2019-11-11T12:06:54.000Z,"La ministra de Trabajo @Carlabacigalupo brindó sus palabras de apertura de la #ExpoInnovación.""Queremos revolucionar la educación introduciendo innovación y tecnología"""
2019-11-07T13:16:22.000Z,¡Vení vos también para celebrar juntos el Día Nacional del Emprendedurismo con la #ExpoInnovación!     Nuestro @ctaparaguay albergará un evento que pretende sentar un precedente en materia de tecnología e innovación.
2019-11-07T13:16:19.000Z,"¡Mediante nuestro Sistema IDENTIDAD, llegamos a miles de jóvenes paraguayos para seguir fortaleciendo su formación!Hoy enviamos a nuestros alumnos, egresados y participantes inscriptos en el Sistema IDENTIDAD del @MTESS_PY la invitación a nuestra Expo Innovación."
2019-11-05T21:23:59.000Z,TU PASAJE.....Y BUENO  ESPERAMOS¡¡!!POR FAVOR  NO METRO BUS....NO VIADUCTOS  TRUCHOS  QUE SE AGRIETARON Y MÁS.CURIOSO ES EL QUE  SE HINUNDA ESA ES UNA SUPER  INNOVACION¡¡!!SUPER INNOVACIÓN
2019-11-04T20:09:52.000Z,"En el Día Nacional del Emprendedurismo tendremos la #ExpoInnovación, mostrando todo el talento paraguayo en Innovación y Tecnología.Si tu emprendimiento tiene que ver con mecanización no podés faltar.¡Vení este 11 de noviembre @ctaparaguay!#ParaguayDeLaGente"
2019-11-04T15:33:17.000Z,"Hoy soñé que te encontré  en el Biggie cerca de mi casa, estabas en la fila de la caja y le llamaste la atención a la cajera, yo estaba detrás, te dije que todo se consigue con paciencia y esperamos..  Unión - Construccion Innovación - Evolución  　᭄　　᭢　　᭄　᭢"
2019-10-28T19:50:52.000Z,"Hoy @ARivasPalacios Ministro del @mreparaguay , junto con nuestro Secretario General Adjunto Director Regional @LFLopezCalva inauguraron nuestra Reunión de los Representantes del @PNUDLAC 2019: Liderando Innovación para el desarrollo sostenible en ALC #Agenda2030 #NextGenUNDP"
2019-10-28T18:31:22.000Z,@ProsperidadCol nos acompaña esta semana intercambiando experiencias de Innovación Social.
2019-10-26T14:46:17.000Z,"Participantes del encuentro, destacaron el trabajo que viene desarrollando la @Senatur_py, y expresaron la necesidad de que exista un interlocutor entre la Secretaría y el sector de la industria creativa, a fin de coordinar acciones que potencien la innovación turística."
2019-10-25T17:53:13.000Z,"""Esto es una innovación tecnológica que inició el miércoles. Esto va a ir creciendo y ya ha comenzado a funcionar"" viceministro de Transporte, @PedroDBritos en #ElSalón@hector_rubin @nanduti @josejosemadrid"
2019-10-25T17:14:37.000Z,"Diseña tu espacio, Q Style La innovación está en los detalles. #Abacel #Samsung #DistribuidorOficial"
2019-10-25T01:15:02.000Z,En five_steam nuestro principal objetivo  desarrollar la cultura de la creatividad y sembrar las semillas de  #innovacion mediante 'engineering y design thinking' para niñ@s en Rakiura… https://instagram.com/p/B4BboFPnsS2eun3wpAwhLivIa0wbIPXgsyFmA00/?igshid=k1b7q6ngzlly…
2019-10-24T18:54:30.000Z,"Hay mucho trabajo por hacer, ya que el concepto no está legitimado, menos aún institucionalizado en nuestro país. Debemos entender que los ecosistemas de innovación no son espontáneos, son productos de politicas firmes, planificación, reglamentos adecuada y programas de incentivo"
2019-10-24T13:08:55.000Z,"INNOVACIÓN social, empresarial, de la gestión pública  hay que escuchar a las personas, a la comunidad! “Hay que salir de la oficina” “Generar empatía” https://twitter.com/i/broadcasts/1vAxRqLWnraJl…"
2019-10-22T12:40:26.000Z,"Muchas gracias @canalpropy por la entrevista. Alentamos a todos los Pyos a crecer a través de la innovación y la calidad, hay mucho por hacer ! "
2019-10-22T12:31:31.000Z,"“La innovación es importante para los equipos de Auditoría Interna” Fabián Pedrozo, Gerente de Auditoría Interna de @KiaParaguay en el #CLAI2019 @iaipy @Auditores_LATAM @InstitutoIAIA"
2019-10-16T23:30:24.000Z,"Hoy vistamos @EnsenaxParaguay una organización que busca un acceso a una educación de calidad,que fortaleciendo el pensamiento crítico,el compromiso con la sociedad,la creatividad y la innovación,creando consciencia y educando para tener un acceso una mejor calidad de vida."
2019-10-16T18:41:54.000Z,"Cervepar lanza Accelerator 100+, un concurso de innovación para emprendedores@ElSalon1020am @hector_rubin @josejosemadrid http://nanduti.com.py/2019/10/16/cervepar-lanza-accelerator-100-concurso-innovacion-emprendedores/…"
2019-10-16T18:32:00.000Z,"Cervepar, en alianza con Koga y con el apoyo de Pacto Global Paraguay, lanzó el concurso de innovación abierta Accelerator 100+ que busca impulsar el progreso y la innovación, mediante el apoyo a emprendimientos@hector_rubin @nanduti @josejosemadrid"
2019-10-16T18:28:53.000Z,"Estamos en comunicación con Adi Mindikowski, jefe de Asuntos corporativos y legales de @cervepar_ quien nos comenta sobre el lanzamiento de Accelerator 100+, concurso de innovación abierta para emprendedores@hector_rubin @nanduti @josejosemadrid"
2019-10-16T13:07:48.000Z,Feliz ! Desde tempranito trabajando como maestra de ceremonias de la jornada de innovación empresarial de la mano de @claropy   & @huaweimobilepy 
2019-10-15T14:43:50.000Z,@sebagar8 pregúntale si hay algún plan de innovación para eliminar los eternos tickets o vales de combustible que se usan como cajero automático con los playeros . Con la tarjeta de flota se puede adaptar anillos de control al tanque del móvil que si puede recibir la carga
2019-10-06T18:49:43.000Z,Hoy nuestra Consultora en Innovación cuenta su historia de vida en una charla organizada por @reeducapy #GirlPowered
2019-10-06T15:31:21.000Z,Estas nuevas herramientas de conocimiento debemos promover e incentivar de acuerdo a las necesidades del mercado! Tenemos que familiarizarnos con la innovación y dejar nuestra zona de confort.https://ticbeat.com/educacion/que-es-un-bootcamp-y-por-que-puede-revolucionar-tu-carrera-profesional/…
2019-10-06T03:16:27.000Z,"¡Qué gusto ir a @campuspartypy! Una verdadera fiesta de #creatividad, #innovación, #emprendimiento y #tecnología Made in . ¡Por más eventos que nos encuentren unidos y nos motiven a seguir promoviendo #innovación y #tecnología para transformar nuestro país!  #TigoCampusParty"
2019-10-05T11:18:14.000Z,"Delchaco, la innovación fluvial para el transporte @5diasPY http://5dias.com.py/?p=164946"
2019-10-05T00:27:56.000Z,Continuamos desde la arena de #TigoCampusParty  con miles de jóvenes paraguayos aficionados a la tecnología y la innovación
2019-10-04T20:56:31.000Z,Muchas gracias @campuspartypy por la invitación y a tod@s l@s que siguieron la charla sobre #storytelling.  Cuánta energía! #innovacion #TigoCampusParty
2019-09-30T12:06:33.000Z,"¿Te gustaría formar parte del Equipo Impulsor para elaborar la Estrategia Nacional de #Innovación? Buscamos personas destacadas de la academia, el sector civil y el empresarial que Ad Honorem aporten su tiempo y conocimientos.  Postulá hasta el viernes 4/10."
2019-09-28T19:09:08.000Z,"Un privilegio poder implementar innovación tecnología en la producción horticola para seguir avanzando con lo mejor para nuestro país, un orgullo poder participar de éste proyecto!! @FcytUnca @FCP_UNCA @figueredoed"
2019-09-28T00:08:32.000Z,"Culminamos semana c/ una conversación informal e/ jóvenes del ecosistema de innovación y tecnología y Zheng Huang, visitante @EF_Fellows de Silicon Valley; hablamos de las fortalezas y desafíos para crecer, su experiencia, p/ fortalecer nuestras iniciativas "
2019-09-27T22:17:01.000Z,"Premio a la Innovación 2019  en el #encuentromipymes con Briam Falcó, de 4to año de Business Informatics  como jurado @ Unión Industrial Paraguaya - UIP https://instagram.com/p/B27lyuRDF_n/?igshid=ofwndksy2f7c…"
2019-09-27T21:35:40.000Z,Coahing + Innovacion en Unión Industrial Paraguaya - UIP https://instagram.com/p/B27hEDzDVYJ/?igshid=1vzl0iu9zu4mk…
2019-09-13T23:36:03.000Z,"Me siento privilegiada, amola @UIP_py ustedes me vieron crecer, hoy estoy orgullosa de ser embajadora del Coaching Paraguayo, amo mi tierra, mi gente y quiero sembrar innovación y transformación en nuestro Paraguay, así como lo están haciendo uds!Gracias por este encuentro!"
2019-09-13T01:30:33.000Z,"Un gusto exponer en el “Diplomado en Procesos de #Innovación en #EconomíaCreativa”.Conocí profesionales de distintas ramas interesados en darle valor agregado (y económico) a sus proyectos creativos. Esfuerzo coordinado entre #InstitutoDesarrollo, #FundaciónCIRD y @IDB_Lab."
2019-09-12T20:50:12.000Z,Muchas felicidades a la Primera Promoción de Egresados de nuestro Curso de Oratoria; una Innovación que generó la Coordinación de Emprende del @Sinafocal dirigida por el Abog Javier Doldan y el Prof @alonso1181 
2019-09-12T20:02:47.000Z,“La innovación no es otra cosa que hacer las cosas diferentes para bien” Gloria Ortega#IdeasQueNosConectan #GramoExponegecios
2019-09-11T23:18:03.000Z,¡Viví la experiencia de la innovación en el descanso con los beneficios que la Cooperativa Universitaria y Materassi te brindan de manera exclusiva! Comprando con tus #TarjetasDeCréditoCU 
2019-09-11T22:06:24.000Z,Muy inspiradora la Gran Final del Open Talent 2019 @BBVAParaguay y @Seedstars. Gran plataforma que muestra al  los mayores talentos paraguayos. ¡Por más espacios como este y por más apuestas a nuestro ecosistema de #innovación! ¡Gracias por la invitación!
2019-09-10T22:34:30.000Z,Es momento de sanear todo el sistema de innovacion en el pais. Es necesario un cambio generacional de todos los actores. Todos deben renunciar incluyendo el consejo. Minimo.
2019-08-28T20:54:50.000Z,No gurú yo me tomé cursos de innovación ahí y de izquierda no tienen nada . Al contrario financian a empresas y proyectos que sean rentables. Yo llevé jn proyecto de enseñanza gratuita y no me financiaron nada por no generar monetización.A frigorífico guaraní le dieron 50 mil us
2019-08-28T00:46:58.000Z,Iniciamos el diálogo para la confirmación de la ESTRATEGIA NACIONAL DE INNOVACIÓN en el #ParaguayDeLaGente 
2019-08-27T23:47:29.000Z,En este momento se está  presentado el proceso acordado colectivamente para comenzar a trabajar en la Agenda Nacional De Innovación #InnovaPy
2019-08-27T23:42:57.000Z,#2i5años INDUSTRIAS de INNOVACION  con el gran  Genio @KebinLomax #AYO Gracias por la invitación
2019-08-27T23:40:08.000Z,Usan tanto la palabra innovación últimamente que tengo miedo que la rompan
2019-08-27T22:50:31.000Z,Iniciamos el diálogo para la confirmación de la ESTRATEGIA NACIONAL DE INNOVACIÓN en el #ParaguayDeLaGente 
2019-08-14T00:15:20.000Z,#LaFrase #GramoEdición50#innovación
2019-08-13T20:26:52.000Z,Un importante paso para poner a la #innovación como prioridad de Gobierno 
2019-08-13T10:33:36.000Z,La tecnología y la innovación deben ser significativas y accesibles. Vea nuestras herramientas del comercio para crear soluciones para los desafíos de desarrollo global de nuestro tiempo  @UNDP @PNUDPARAGUAY
2019-08-10T22:03:01.000Z,"Hoy nos divertimos y aprendimos en el @asumakerfaire en @ElMariscal: un espacio de #innovación, #creatividad, #invención y #arte. ¡La #EconomíaNaranja en su máxima expresión!@laembajada @Staelenglish @sol_colegio  #AsuncionMakerFaire"
2019-08-10T19:06:34.000Z,"Industria!Sinónimo de trabajo, empleo, desarrollo, innovación, mejora económica y todo lo que contribuya a un país mejor!Felicidades @javierjviveros y toda la familia!"
2019-08-09T13:30:44.000Z,"En @becalpy seguimos trabajando de forma intensiva generando #CapitalHumano. Culmina el 2do grupo de especialización en Innovación de la Gestion Educativa en la @ucatolica @centre_uc ; se prepara p/ salir el 3ero, completando así 200 profesionales del @MECpy. #ParaguayDeLaGente"
2019-08-05T23:00:50.000Z,"Pero el gobierno suizo sí creó los puentes necesarios entre las universidades, incubadoras, y la industria. “Puentes” (programas, incentivos, políticas) que unen estudiantes, laboratorios, empresas e inversionistas para que puedan dirigir mejor el timón de la #innovación."
2019-08-05T22:41:45.000Z,"En Suiza, el gobierno no dirige la #innovación. Eso lo deja en manos de los centros de investigación y las empresas, inclusive las decisiones de fondos públicos para la innovación."
2019-07-26T01:43:28.000Z,Agradecemos la visita a nuestras oficinas del Viceministro de @Miticpy Miguel Martin @mmartinpy y al Director de Innovación y Economía Digital Sebastian O.Fiorio @SebiOF para debatir con miembros de la Camara Paraguaya de Fintech @FintechParaguay el alcance sobre #agendadigital
2019-07-24T13:03:09.000Z,"Es imposible tenerle pena a un grupo de personas que se rehusa a unirse a la innovación y con una visión tan corta. La solución es muy simple: que regulen sus precios y mejoren su servicio. No se pueden retrasar avances como MUV y Uber, la única manera de competir es renovarse."
2019-07-24T11:06:06.000Z,"Van a aprobar una ordenanza razonable en la Junta Municipal, distinta a propuesta inicial hecha a medida de roscas taxistas.Aunque a varios les pese, se ven obligados a dar la espalda a negociados y chantajes para escuchar el reclamo ciudadano de abrir puertas a la innovación."
2019-07-24T10:49:43.000Z,"Aunque lo hagan a regañadientes, hoy los Concejales retroceden a su delirio inicial de cerrar puertas a @app_muv y @Uber, y ceden ante el reclamo ciudadano para abrir puertas a la innovación.En unos días reforzamos con una Ley moderna en el Congreso.Lindo día Paraguay."
2019-07-24T03:51:22.000Z,"En #Paraguay buscamos igualdad en oportunidades laborales, con una iniciativa de regular la innovación tecnológica y avances en servicios de  #transporte @mopcparaguay @PedroDBritos @apc_py @PIARC_Roads @ArnoldoWiens"
