postDate,responding
2020-03-13T15:09:57.000Z,"Habilitan en Ypacaraí el Instituto Técnico Superior Departamental Municipal, para la carrera de montaje y mantenimiento de instalaciones de automatización industrial, duración 2 años. Inscripciones en la Casa de la Cultura, del 16 al 21 de marzo. 0513-4320106 y 0513- 432 267"
2019-11-25T22:20:44.000Z,"Blas Cristaldo, candidato a la presidencia del INCOOP por CONCOPAR/ FECOPROD, puntualiza los ejes de su plan de trabajo, basados 100% en la profesionalización del sector: ""La digitalización y automatización de procesos facilitará el seguimiento de las gestiones"" #Debate"
2019-07-30T14:26:24.000Z,"Difusión de resultados del proyecto: ""Automatización del Análisis multilocus de secuencias repetitivas en tándem de número variable (MLVA) para tipificación de Staphylococcus aureus de aislados nosocomiales de población pediátrica."" Disertante: Fátima Rodríguez, MSc."
2019-07-27T14:06:17.000Z," Con el propósito de ""Trabajar por un Futuro más Prometedor"" estuvimos, junto con la @ilo, en la @expomariano2019 con un stand dedicado al #FuturoDelTrabajo donde destacamos la aplicación de la robotización, automatización e informática a los empleos del futuro @OITconosur"
2019-07-24T00:20:48.000Z,"Los aprendices del Programa de Robótica, presentaron el proyecto de Automatización de procesos en la Agricultura, logrando el segundo lugar."
2019-04-21T17:34:46.000Z,"Parece que no hay criterio. Siempre me intrigan otras verticales en las que no trabajo.  Retail parece tierra de nadie, no hay estándar?, no hay automatización?, no hay monitoreo?"
2019-01-17T22:55:50.000Z,"Hay veces que una llamada funciona mejor que innovaciones como Whatsapp, Google Calendar y la automatización que se democratizaron después."
2018-12-21T02:38:14.000Z,"Es geeeniaaal! La capacidad de automatización es para valorarlo!!! Y les cuento hay veces que hago algo parecido, pasa todooo https://twitter.com/PaisajesGeo/status/1075803358315900928…"
2018-11-15T18:36:51.000Z,"En una sociedad sin dinero en efectivo, sería mucho más difícil evadir impuestos, recibir sobornos o hacer negocios ilícitos"".@oppenheimera, ¡Sálvese quien pueda! El futuro del trabajo en la era de la automatización, página 141."
2018-11-02T15:32:05.000Z,Modernización de sistemas de control y protecciones de las líneas Villa Aurelia-Tres Bocas y Villa Aurelia-Barrio Parque. Nivel de tensión 66KVeXpertos en Protección Automatización… https://instagram.com/p/Bprt6QPHxf3/?utm_source=ig_twitter_share&igshid=13wj9a192fsdz…
2018-06-13T18:10:16.000Z,"@danitosoldan, CEO emBlue, exponiendo durante el @eCommerceDay Asunción sobre Automatización y Omnicanalidad!"
2018-05-04T10:25:30.000Z,¿Quién está listo para la era de la automatización? Un informe revela los 25 países mejor preparados https://observatorio.itesm.mx/edu-news/top-25-paises-mejor-preparados-para-la-era-automatizacion-ia#.Wuw1FMjlOoQ.twitter…
2018-03-16T12:04:43.000Z,"I'm at Laboratorio De Neumática, Electroneumatica Y Automatización- Ucv in Villarrica, Departamento de Guairá https://swarmapp.com/c/fIIr7aE3PMQ"
2018-03-09T11:25:59.000Z,"Penúltimo día de la primera semana  (@ Laboratorio De Neumática, Electroneumatica Y Automatización- Ucv in Villarrica, Departamento de Guairá) https://swarmapp.com/c/g2ixMvZvxXp"
2018-03-07T12:39:57.000Z,"Mitad de semana  (@ Laboratorio De Neumática, Electroneumatica Y Automatización- Ucv in Villarrica, Departamento de Guairá) https://swarmapp.com/c/gCyy0xEuiNY"
