postDate,responding
2022-07-08T00:03:06.000Z,Se puso en común la importancia que tiene Paraguay en la región y se conversó acerca de los distintos proyectos de conectividad que se están realizando para potenciarnos como región.——
2022-07-05T21:43:13.000Z,"Por su parte, el titular de la DINAC, Kanazawa, resaltó la resiliencia que se tuvo para sacar adelante acciones para la recuperación total del turismo y su cadena de valor; señaló además que siguen trabajando por consolidar la conectividad, y de esa forma beneficiar al turismo."
2022-07-05T00:34:25.000Z," Se firmó una acta, que es  un compromiso que expresa la voluntad de trabajar en mayor conectividad entre ambos países en materia de infraestructuras. —-@mopcparaguay @CancilleriaARG"
2022-06-30T15:36:48.000Z,Datos importantes sobre la conectividad en Paraguay. Estudio del INE.
2022-06-23T20:38:23.000Z,"Ing Souleman Oussiman Presidente del Comité Técnico de @PIARC_Roads realiza conclusiones técnicas y agradece a cada uno de los expositores y participantes del Seminario Web Internacional sobre Caminos rurales, conectividad y accesibilidad @apc_py @PIARC_Roads @mopcparaguay"
2022-06-23T17:39:24.000Z,"Inicia dando la bienvenida @Perisandru el último día de la jornada del Seminario Web Internacional sobre Caminos Rurales, conectividad y accesibilidad para el desarrollo organizado por @apc_py @PIARC_Roads y @mopcparaguay"
2022-06-22T18:05:18.000Z,"Queres seguir la transmisión en vivo del Seminario Web Internacional “Caminos rurales, conectividad y accesibilidad para el desarrollo” https://youtu.be/D6PYpdwsFL0Via @Perisandru para #CarreterasyAlgoMas"
2022-06-22T17:39:22.000Z,"Así inicia la segunda jornada del Seminario Web Internacional sobre Caminos Rurales, conectividad y accesibilidad para el desarrollo @PIARC_Roads @miguelcasof @apc_py"
2022-06-21T19:00:29.000Z,"El Viceministro del @mopcparaguay el Ing @rodolfosegovia nos explica sobre el banco de proyectos en curso en el Seminario Web Internacional de Caminos Rurales, Conectividad y Accesibilidad para el desarrollo via @Perisandru para #CarreterasyAlgoMas"
2022-06-21T12:07:38.000Z,"EhmnQué es 5GEl 5G es la quinta generación de conectividad móvil. Ha llovido bastante ya desde la irrupción del LTE, lo que conocemos como conexión 4G, que en países como España dio sus primeros pasos en el año 2013."
2022-05-04T23:37:20.000Z,"El canciller Julio Arriola, destacó que el @mreparaguay tiene como prioridades la revisión del Anexo C del Tratado de Itaipú, el apoyo a la reactivación económica, la inserción de Paraguay a instancias y foros internacionales, así como el desafío de cooperar con la conectividad."
2022-04-26T00:24:10.000Z,"Trabajamos por fortalecer la formación profesional en el @mercosurBajo la Presidencia Pro Tempore del Paraguay  tratamos los siguientes puntos: Mapeo sobre conectividad, acceso a nuevas tecnologías de la información y libre circulación en los Órganos y Foros del Mercosur"
2022-04-25T00:54:48.000Z,"Senadora @LilianSamaniego acompaña al Pte. @MaritoAbdo en la Visita oficial al mandatario @IvanDuque, donde Paraguay y Colombia concretan importantes acuerdos de intercambio comercial, inversión, conectividad aérea, turismo, transporte, seguridad y defensa, destaca la legisladora"
2022-04-09T11:47:03.000Z,Suscribimos un acuerdo sobre servicios aéreos que será fundamental para la conectividad paraguaya con la región; se confirmó la apertura total de las fronteras que potenciará la reactivación económica y la firme voluntad de construir 4 nuevos puentes entre #Paraguay y #Argentina.
2022-04-03T14:16:29.000Z,"Las últimas reformas institucionales  e infraestructurales del Py que buscaron transformar el sistema y la matriz productiva, sólo 3 Ptes:1. NDF: impositiva2. FL: salud3. MAB: vialidad/conectividad físicaEl resto, casi nada."
2022-01-07T17:40:12.000Z,"El día de hoy se llevó a cabo la firma del ""Convenio de cooperación interinstitucional entre Nuestra Compañía y la Municipalidad de Atyrá "", que tiene por objeto el fortalecimiento de la conectividad en la localidad.#ConectandoAlPaís #AtyráOñondive "
2022-01-05T15:54:39.000Z,"@cperezrivas Con los dos fondos universales de Conatel se podría generar conectividad anillo de redes con interface al 911 (que ya recibe) para potenciar el sistema penitenciario, a lo que puede ser sumado IA."
2021-12-28T21:15:42.000Z,"El Gobierno Nacional del Pte @MaritoAbdo superó los 3000 Km de rutas en 3 años de Gobierno, no son solo números, es Conectividad, Desarrollo, Empleos a miles de Paraguayos/as. Definitivamente un día histórico, gran trabajo del @mopcparaguay, @ArnoldoWiens y Empresas Nacionales "
2021-12-13T19:02:33.000Z,"Nuestra Compañía brindó conectividad para la transmisión del evento en la ciudad de Carmelo Peralta, donde se llevó a cabo la colocación de la piedra fundamental con la presencia de @PresidenciaPy y autoridades del Brasil, para la construcción del #PuenteDeLaBioceánica "
2021-12-04T13:37:58.000Z,"Ultimando los trabajos de conectividad para los diferentes medios de prensa en el estadio ""Rogelio Livieres"" del Club Guaraní para el partido de hoy."
2021-11-27T18:29:29.000Z,"Nuestra Compañía presente en la ""𝙀𝙭𝙥𝙤 𝙑𝙖𝙘𝙖𝙘𝙞𝙤𝙣𝙚𝙨 "" organizado por la @senatur_py llevado a cabo en la costanera de Asunción. COPACO - @voxpy brindando conectividad para el evento y marcando presencia.¡Te esperamos! "
2021-11-25T09:12:52.000Z,"Abdo y Bolsonaro abordaron obras de conectividad, asuntos comerciales e Itaipúvia @eltruenopy"
2021-11-24T23:49:41.000Z,"""Tener menos  en nuestras vidas trae beneficios obvios y no tan obvios para cada miembro de la familia, desde menor exposición al aire contaminado y al ruido, hasta la reducción del estrés crónico, un aumento en la actividad física y sentimientos de conectividad social""."
2021-11-24T00:32:16.000Z,"Todos los caminos conducen a la educación, el debate económico sin contemplar las nuevas habilidades que demanda el mercado es estéril, el debate inversión en infraestructura que deja fuera la conectividad carece de objetividad, muchos puntos a debatir. Les espero!"
2021-11-19T17:37:48.000Z,"Nop. En términos de costos operativos somos altos en comparación a la región. Y encima somos país mediterráneo, la conectividad aerea es fundamental para nuestra competitividad."
2021-10-09T22:55:09.000Z,El Mundial de Patinaje Artístico se despide del Paraguay.Hoy es el último día   @MundialPatinaje en el Arena @sndpy que deja momentos inolvidables. Nuestra compañía presente brindando conectividad para el evento mundial #ConectandoAlDeporte#ElDeporteNosUne#IloveSkating
2021-10-07T16:42:56.000Z,"Nuestra Compañía presente en el Defensores, trabajos realizados para brindar conectividad a los de distintos medios nacionales e internacionales para la transmisión del partido "
2021-10-06T13:15:24.000Z,"Nuestra Compañía presente en la jornada de Gobierno que se realiza en el departamento de Misiones, brindando conectividad a través de Internet fibra óptica para la transmisión del evento en conjunto con @ParaguayTVHD "
2021-10-01T11:26:42.000Z,"Buenas noticias, la conectividad prevalece y se avanza @mopcparaguay @CharlyZ29048740 @jorvergara@JorgeMoreno_py"
2021-09-17T21:09:09.000Z,#LomaPlataFiladelfia conectividad.@mopcparaguay  @jorvergara @CharlyZ29048740
2021-09-16T01:00:50.000Z,"Realmente, opa  ndaipori insumos , que la conectividad etc"
2021-09-12T12:52:04.000Z,"El canciller nacional, @euclides_py; la ministra de Turismo, @Sofiaemontiel, y el presidente de la @dinacpy, #FélixKanazawa, parten con destino a #Salta y #Jujuy, con el propósito de abordar temas relacionados a conectividad aéreo-regional y reactivación económica y del #Turismo."
2021-09-11T02:42:52.000Z,Llegada del Sr. Vicepresidente @HVelazquezPy a la ciudad de Guarambare Dpto. Central Acto de Habilitación del Telecentro de Conatel Paraguay @conatelpyEl cual permitirá el acceso a la Conectividad a todos los miembros de la comunidad.
2021-08-31T00:55:58.000Z, #Conectividad | Más de 1.000 Instituciones Educativas con conectividad digital. Se crearon 110 espacios con Internet gratuito. 59 Hospitales están conectados a la red digital. Más de 120 telecentros con conexión a Internet en el territorio nacional.Cc Presidente @MaritoAbdo
2021-07-17T03:25:50.000Z,• Pantalla hasta 500 Pulgadas• Notable Nitidez y detalles• Alta ConectividadMas info:WApp Directo  0983508362 recepcion@tecnocenter.com.py: (021) 501731 Envíos a todo el País!Show Room  Castulo Franco 313 - Fernando de la Mora
2021-07-13T18:53:41.000Z,"El presidente de Nuestra Compañía @vallesesante estuvo presente en el Mega Vacunatorio de @senparaguay @msaludpy, verificando el despliegue y los trabajos que fueron realizados para brindar conectividad en el autódromo #VacunatePy #ConectandoALaGente"
2021-07-12T14:09:26.000Z,"Nuestra Compañía también presente en el norte del país, brindando conectividad para el vacunatorio de la ciudad de Yby Yaú , ubicado en predio de la Iglesia San Juan Bautista de la mencionada ciudad.""𝘾𝙊𝙋𝘼𝘾𝙊 𝙮 @voxpy 𝙘𝙤𝙣 𝙡𝙖 𝙜𝙚𝙣𝙩𝙚""#VacunatePy"
2021-07-11T14:23:14.000Z,¿Cómo es que tenés conectividad mientras navegas?
2021-07-01T15:24:16.000Z,"“Esta es una actividad muy importante, porque complementa nuestro sistema de intervención en los alcantarillados asegurando la conectividad de los usuarios a los sistemas. Esperamos muy buenos resultados que pueden ser ejemplo a nivel nacional y regional”, dijo @saralopez012"
2021-06-27T18:59:41.000Z,"Más rendimiento y un ritmo más rápido de trabajo. Impresora HP LaserJet Pro M203DW. Adquirila en cuotas de Gs. 157.000! WApp Directo  0984980608 Impresión laser monocromática de calidad Resolución 1200x1200 ppp Impresión HP Print Conectividad USB, WiFi, Ethernet"
2021-06-27T15:06:46.000Z,"Impresora Epson TM-U 220 Kit de Auditoría. Adquirila en cuotas de Gs. 222.000! WApp Directo  0984980608 Compactas, confiables y rápidas Ofrecen todas las prestaciones fáciles de usar Conectividad USB"
2021-06-27T00:07:51.000Z,La impresora matricial ideal para negocios. Epson LX-350. Adquirila en cuotas de Gs. 212.000! WApp Directo  0984980608 Conectividad USB y Paralela Bajo costo de mantenimiento Capacidad de impresión de formas de 5 partes (1 original + 4 copias)
2021-06-02T11:47:49.000Z,El presidente @MaritoAbdo participa del acto de entrega de equipos tecnológicos y textos en el marco del Proyecto de Conectividad y Fortalecimiento a las Instituciones Educativas a Nivel Nacional por parte del MEC. Vía @ElRolfi_Py #1020AM
2021-05-06T18:39:14.000Z,"El Gobierno Nacional, a través del trabajo interinstitucional entre la @conatelpy y el #MEC hizo entrega hoy de 64 notebooks con conectividad por 24 meses. Los equipos serán destinados a 8 instituciones educativas Villeta, Departamento Centralhttps://mec.gov.py/cms_v4/?ref=300353…"
2021-04-22T18:34:27.000Z,CONECTIVIDAD | El #MEC recibió 369 notebooks con conectividad por parte de la @conatelpyEl beneficio forma parte de los compromisos sociales asumidos por las operadoras telefónicas en la Licitación Pública de Banda Ancha 4G.
2021-04-22T13:18:29.000Z,"#Móvil @PaoMedios @MECpy recibe hoy más 360 notebooks con conectividad por parte de @conatelpy para 40 Instituciones Educativas. Participan el ministro del #MEC, @BrunettiJuanMa, el presidente de #CONATEL, Juan Carlos Duarte. #920AM"
2021-04-20T02:07:23.000Z,"Otros factores claves son la gestión, el trabajo en equipo y la unión. No solo entre los ciudadanos, sino que también entre las grandes empresas. @TigoParaguay y @COPACO_SA se pusieron en contacto y coordinaron los trabajos de conectividad en los distintos hospitales"
2021-04-09T14:39:05.000Z,"Presidente @MaritoAbdo ""Hoy esto marca un hito que complementa todo lo que hacemos en términos de conectividad aquí en este territorio""."
2021-02-27T03:34:14.000Z,"Se hizo entrega de 155 computadoras. @Sinafocal, @conatelpy y @TigoParaguay apoyarán para facilitar la capacitación y la conectividad a 10 instituciones. El intendente de la Lambaré Guido González y el director @mongelospy valoraron esta iniciativa."
2021-02-16T14:47:55.000Z,Desde @Miticpy Contactamos con @StarlinkPage de @elonmusk cómo alternativa de solución de conectividad de bajo costo para comunidades rurales de nuestro país. Buscamos soluciones innovadoras para disminuir la #brechadigital y disponibilizar más soluciones de conectividad! 
2021-02-08T13:22:25.000Z,"""Por qué no soñar que los chicos puedan ir a las plazas a dar clases, recuperar esos espacios verdes y tener bajo esos árboles sus clases y por qué no disfrutar del recreo con varios vecinos en esas plazas. Es un sueño muy lindo concretar ese Proyecto de mejor conectividad""."
2021-02-08T13:16:03.000Z,"""Incorporando tecnología en más de 5 mil escuelas, en hospitales, Unidades de Salud Familiar, en comisarías, en las plazas de las Municipios de primer y segundo grado. En un escenario pandémico lo importante que es que nosotros podamos completar una conectividad eficiente""."
2021-01-14T11:13:52.000Z,"""Este puente es una hermosa realidad, está en plena ejecución y permitirá mejorar la conectividad y darle un valor estratégico al Chaco, pero principalmente al departamento de Presidente Hayes, la zona de Villa Hayes, Benjamín Aceval, Nanawa, Falcón""."
2020-12-19T23:28:12.000Z,@personalpy buenas noches. No tengo conectividad hace largo rato 
2020-12-18T17:04:02.000Z,"Nuestra Compañía COPACO- @voxpy apoya el evento ""Somos artesanía"" del Instituto Paraguayo de Artesanía, brindando conectividad a los artesanos y visitantes a la feria. La misma se lleva a cabo desde hoy 18 al 19 de diciembre en el Centro de Convenciones del Mariscal López "
2020-11-27T09:25:08.000Z,"El Presidente de la República @MaritoAbdo , desarrollará hoy jornada de gobierno en #Itapúa, donde entregará obras viales, mejoras en área de salud, apoyo a la conectividad y aportes al sector productivo. @nanduti"
2020-11-12T04:32:59.000Z,"El despliegue de las redes 5G aún no se ha completado, pero China mira hacia el futuro y lanzó al espacio con éxito el primer satélite 6G para probar esa tecnología de comunicación Y en Oviedo seguimos sufriendo la falta de conectividad."
2020-10-28T17:35:25.000Z,#maestrodeceremonias #maestrodeceremonia #PROTOCOLO #entrega de #compromisossociales  #CONATEL #PARAGUAY #conectividad #paraguayconectado en Conatel local Artigas https://instagram.com/p/CG5VJpkju8c/?igshid=eadwdn6ahl9p…
2020-10-27T15:54:12.000Z,"Belen me habla al whatsapp desde 2 celulares distintos de diferentes temas, compartimos 25 grupos de whatsapp y 5 de instagram. Hablenme de hiper conectividad."
2020-10-05T15:26:21.000Z,"Las canchas sintéticas son más importantes que la conectividad, turismo y aviación comercial parece.."
2020-09-26T15:59:58.000Z,"En #Itapúa seguimos avanzando en el mejoramiento de la #RutaPY01 por medio del contrato de Rehabilitación y Mantenimiento.Las obras que están a cargo del Consorcio Santa Rosa, son indispensables para el apoyo al crecimiento económico a través de la conectividad."
2020-09-25T14:38:44.000Z,"""El Congreso le aprobó US$ 130 millones al @Miticpy para conectividad del Estado pero finalmente no se terminó el pyto. Ahora se les dio una ampliación de US$ 60 millones para casi el mismo fin. No sabemos cómo se maneja la famosa red nacional de fibra óptica"" afirma @tonyapuril"
2020-08-06T22:24:36.000Z,"@personalpy desde las 3pm estoy presentando problemas de conectividad a través del flow, ya cae la tarde noche y nada que se soluciona."
2020-07-20T16:19:59.000Z,"A fin de instalar una mesa de trabajo con la @dinacpy y @Petropargov en pos de la recuperación de la conectividad aérea, mantuve un productivo encuentro con @lichi_denis. Para el #Paraguay es fundamental volver a conectarnos al mundo, a través de las líneas aéreas."
2020-07-15T21:55:50.000Z,"Con el Gobernador de #Misiones, @carlos_arrechea, compartí esta tarde, los beneficios que implicarán para el octavo departamento, la puesta en marcha del proyecto de ""Mejoramiento de la Infraestructura edilicia y de conectividad de la #RutaJesuítica del #Paraguay""."
2020-07-09T14:05:35.000Z,"Avanzando en la concreción del proyecto de ""Mejoramiento de la Infraestructura y de conectividad de la #RutaJesuítica del #Paraguay"", que fortalecerá toda la región sur del país, me reuní con intendentes de #Itapúa, @LuisYd_, #ArístidesAguilar, #NelsonRodríguez y #AníbalMaidana."
2020-07-07T21:38:47.000Z,"Con miras a la reactivación de nuestra conectividad aérea, operación burbuja con #Uruguay, me reuní con @CardosoGerman, Ministro de #Turismo @Uruguay_Natural, a fin de planificar encuentros virtuales de Operadores, sobre la toda la oferta turística de ambos países."
2020-06-26T14:40:51.000Z,Presentación de Oferta de Conectividad
2020-04-28T17:26:03.000Z,"Che @Paredes_Liza  todos estos borrados de la sesión, 15 dipus, por mala conectividad antes de aprobar 270 palos para mipymes. ¿Así fue? ¿Aparte de los 1600 palos verdes que ya contempla a las mypines? Estos son todo menos aburridos "
2020-04-25T02:52:25.000Z,"“... en tiempos donde tenemos disponible el ambiente virtual, la mayor necessidade continúa siendo un encuentro real con Dios”. #Conectividad #Cielo #IASD"
2020-04-23T02:10:28.000Z,"Al no tener el país aerolíneas con bandera nuestra, se viene un grave problema. Hay peligro de quedarnos sin conectividad al mundo. Muchas aerolíneas no ven rentable hoy vuelos al país. Dicen que el hijo de puta de wasmosy regalo LAP en su momento."
2020-04-22T23:07:25.000Z,WEB | @Senatur_Py y @dinacpy analizan estrategias para recuperar conectividad aérea Info: https://bit.ly/2S1FGjD
2020-04-22T22:17:54.000Z,"Con el nuevo Pdte. de la @dinacpy, Félix Masao Kanazawa, analizamos estrategias que permitan la recuperación de la conectividad aérea post #COVID19."
2020-04-22T20:23:43.000Z,Para la macanada todos tienen conectividad
2020-04-22T16:40:40.000Z,"Ahora están queriendo parar el año escolar presencial hasta febrero del año proximo , harán usos del fondo para la excelencia (con muchos millones de dólares)con el argumento de mejorar la infraestructura y la conectividad en las escuelas , y porqué ahora gua ú ? https://twitter.com/help_line_/status/1252990177708060674…"
2020-01-10T19:45:49.000Z,Acompañamos los trabajos de los técnicos que día y noche trabajan para brindar una conectividad más eficiente a los departamentos de Guaira y Caaguazu. Nuestros nuevos equipos adquiridos con la Red Nacional de Fibra Óptica ya están instalados y listos! #mitic #paraguaydelagente
2020-01-06T09:45:34.000Z,"El #FerryDelChaco abre hoy una nueva etapa en el transporte público de pasajeros, a través del río Paraguay, fortaleciendo la conectividad del Chaco y Asunción."
2019-12-15T02:28:05.000Z,Teoría de la conectividad..
2019-11-29T10:47:54.000Z,"Inauguramos el servicio internet adsl con nuestro Iptv ( TV interactiva)  en Arroyos y Esteros.  Llevamos conectividad por Fibra Optica al Colegio Nacional Padre Fidel Maiz, y una nueva imagen de la central.  Seguimos llevando conectividad a la gente. Por un Paraguay conectado."
2019-11-08T18:00:24.000Z,La  comunicación. En la era de@la híper conectividad ... orgullosa der de la era x !!! La transición #hiperconectividad #gobernabilidad
2019-11-06T00:57:50.000Z,Me dicen fuentes confiables que el mismo @agdws forzo la sede a Lima. Con dos cuentos el 1ro de la conectividad y el otro de que no seria bien visto un mismo pais con 2 finales. Ergo los nros unos de @CCP1912oficial se pasaron durmiendo con el enemigo.
2019-10-19T23:30:30.000Z,"Un gran equipo trabajo está preparando un buen upgrade en la ciudad de Pedro Juan Caballero, Paraguay.(Conectividad en todo sentido)@COPACO_SA"
2019-09-27T20:36:22.000Z,Huawei demostrando ser EL mejor en conectividad
2019-07-26T18:31:32.000Z,Obras de conectividad potenciarán competitividad del Paraguay en la región https://presidencia.gov.py/noticia/35528-obras-de-conectividad-potenciaran-competitividad-del-paraguay-en-la-region.html#.XTtG-TuOygO.twitter…
2019-07-12T21:44:54.000Z,"[Ahora] Luego de varios meses de aislamiento por tierra de la comunidad alberdeña se logró poner el camino en condiciones transitables. El desafío, un camino de todo tiempo, para garantizar la conectividad, en lo que ya estamos trabajando."
2019-07-11T13:54:45.000Z,"#Expo2019 Hoy la charla central en nuestro stand es sobre #Conectividad. También tendremos talleres educativos y dinámicas, donde los asistentes aprenderán acerca de la vida en la Prehistoria y técnicas de reciclaje. ¡Te esperamos!#ITAIPUBinacional#EnergíaParaLaGente"
2019-07-11T05:20:14.000Z,Gracias Pdte. @edgarmelginpor adherirnos al networkingde consenso entre la @dinacpyy las compañías aéreas en PYEn @AmaszonasSA sumamosnuestro apoyo y colaboraciónen post de la #conectividady desarrollo #aerocomercial
2019-07-05T21:00:00.000Z,"Trayecto Encarnacion-Asuncion por bus, 8 hs, perdí todo un día. Lamentable la conectividad del país; desde Ypane hasta la terminal llevo casi 3 hs "
2019-07-01T14:29:27.000Z,Me perdi o ya dijo cuantos puntos mas de conectividad para telediagnostico sumaron a los 64 habilitados en 5 años en todo el pais?
2019-06-20T02:09:01.000Z,"El VAR funciona para Argentina, pero seguro hay problemas de conectividad parece para que funcione a favor se Paraguay! #CopaAmerica #"
2019-06-12T10:29:23.000Z,"El Presidente, @MaritoAbdo viajó hoy temprano a Bolivia, donde mantendrá su tercer encuentro bilateral con su par @evoespueblo . Buscarán avanzar en el proyecto de construcción del gasoducto Bolivia-Paraguay, así como en la conectividad y otras iniciativas. @nanduti"
2019-05-27T21:52:23.000Z,"Transmisión en vivo de la Mesa Técnica de Trabajo sobre la #AgendaDigital, #Conectividad.https://m.facebook.com/story.php?story_fbid=317468412500143&id=311334172343745…"
2019-05-21T16:52:51.000Z,"Bueno, una de las únicas buenas opciones para cruzar este puente y ya va perdiéndose más conectividad! De ""Multidestinos y Mercosur"" ni hablemos más! Ya no funciona hace rato los domingos y ahora también suspenden los sábados! "
2019-05-07T14:42:49.000Z,"COPACO brindará conectividad en el Primer Foro Compliance & Transparencia, el cuál tiene por objetivo generar un espacio de discusión para el cumplimiento, transparencia y Anticorrupción en el ámbito legal, financiero, Pymes, entidades Públicas y Gobierno!"
2019-05-06T19:55:39.000Z,"Sumáte a la transformación digital del país. Invitamos a todas las empresas y consultores interesados, a la presentación de las RFI para dos proyectos de Conectividad que se desarrollarán en el marco del Proyecto Agenda Digital. https://mitic.gov.py/agenda-digital/rfi…"
2019-04-29T20:03:13.000Z, WEB | Turkish Airlines mantiene interés de avanzar en la conectividad entre Paraguay y Turquía  @AsuncionTurquia @Sofiaemontiel  Más info: https://bit.ly/2WepSdg
2019-02-18T13:34:23.000Z,"La consigna es conectar comunidades, la CONECTIVIDAD SINONIMO DE DESARROLLO.#MOPCobrasdeCalidad"
2019-02-15T22:52:59.000Z,"Representantes de instituciones públicas coordinan acciones para impulsar la Conectividad de Registros Administrativos de Servicios, en el marco del Proyecto Apoyo al Desarrollo del Sector Servicios en , organizada por la Dirección General de Comercio de Servicios y VUE"
2019-02-07T14:01:53.000Z,"#MECIP de @Miticpy | Equipo de #Planificación en proceso de actualización de objetivos, metas e indicadores alineados al Plan Nacional de Desarrollo 2030 #PND2030Reunión con Dirección General de Infraestructura y Conectividad"
2019-01-30T15:42:52.000Z,El futuro de la conectividad móvil y su impacto en los negocios! #5G (@ Banco Interamericano de Desarrollo - BID in Villa Morra - Asunción) https://swarmapp.com/c/lOoBPyDiRTt
2019-01-29T12:44:02.000Z,"Inauguración de obras de Pavimentación asfáltica que une la ciudad de Itá/ Nueva Italia, son 12 km de conectividad para el beneficio de la gente @MaritoAbdo @ArnoldoWiens @mopcparaguay #ParaguayDeLaGente #ObrasParaLaGente"
2019-01-21T22:25:06.000Z,"Nos visitó Mario Varela del @MDSParaguay, para conversar sobre la situación del distrito Tembiapora, Caaguazú, y la importancia de la conectividad con las principales rutas que permitirán sacar la producción a todo el país. Más aquí http://bit.ly/2T4QfRp#ObrasParaLaGente"
2018-10-26T22:29:11.000Z,Escuchando a la hermosa gente de #Ita reunión con oleros de dicha ciudad llevando el mensaje de nuestro pdte @MaritoAbdo y nuestro ministro del @mopcparaguay @ArnoldoWiens El mensaje es la conectividad para la gente! abriendo caminos para la gente
2018-10-25T15:01:41.000Z,Cuanto % de la canasta básica familiar repercute el Internet y la comunicación? @SENATICs @BCP_PY @MIC_PY El #ParaguayDeLaGente trabaja con miras a la #EconomiaNaranja  para lograr la EQUIDAD en el acceso a la conectividad...
2018-10-17T17:43:03.000Z,"El maestro se convierte en facilitador, para ello necesita formación sólida y trans disciplinar en la era digital. La tecnología como medio, una gran oportunidad, la conectividad sin metas lectivas no genera aprendizajes. El maestro emergente, será el piloto de esta navegación."
2018-10-03T20:01:37.000Z,"La ministra de Turismo, @Sofiaemontiel se reunió hoy con los representantes de @AirEuropaPY, Ángel Fernández, Marta Ruiz, Edgar Toboada y el embajador Eduardo Ynsfrán, a quienes manifestó el apoyo de su gestión y la trascendencia de la conectividad para el Paraguay."
2018-09-24T13:17:28.000Z,"La ministra de turismo, @Sofiaemontiel se encuentra reunida en este momento con el titular de la @dinacpy,  Edgar Alberto Melgarejo para entablar un relacionamiento más fluido entre ambas instituciones y trabajar en la conectividad y otros temas de interés. #ParaguayDeLaGente"
2018-09-19T17:57:45.000Z,"Estamos trabajando con @sicompy, @conatelpy y @SENATICs para incorporar el componente de ""conectividad"" en obras viales. Consiste en dejar lista una zanja técnica para la expansión de la fibra óptica. Estamos en proceso de definir juntos un par de primeros proyectos exitosos."
2018-07-31T13:50:37.000Z,"""Este es un paso más para la conectividad de #Paraguay Queremos seguir apoyando los proyectos de esta naturaleza, los buenos proyectos seguirán. Paraguay necesita fortalecer su conectividad"" @ArnoldoWiens futuro ministro @mopcparaguay Seminario Internacional Hidrovías Regionales"
2018-06-06T01:37:51.000Z,@TigoParaguay pésimo servicio en atención al cliente. No me agrada en trato y sigo sin conectividad hace 48 horas.
2018-05-22T13:06:31.000Z,Debemos buscar implementar politicas como Panama para mantener e incrementar nuestra flota fluvial. La condicion de pais mediterraneo y necesidad estrategica de conectividad lo exige. El primer tratado del pais fue la libre navegacion de los Rios Int @MaritoAbdo @paraguayfluvial
2018-05-20T00:30:02.000Z,"La brecha digital ya no se mide por el acceso a la conectividad y si por la capacidad de los maestros el de usar herramientas para el aprendizaje significativo @ovelar_blanca , así es!!"
2018-04-12T10:23:38.000Z,"La @UNWTO  se comprometió a colaborar con el @mercosur para reforzar su integración turística en lo que se refiere a la facilitación, la conectividad y el desarrollo de productos y rutas integradas refirió el secretario general @pololikashvili"
2018-04-11T21:56:20.000Z,"La @UNWTO  se comprometió a colaborar con el @mercosur para reforzar su integración turística en lo que se refiere a la facilitación, la conectividad y el desarrollo de productos y rutas integradas refirió el secretario general @pololikashvili"
