postDate,responding
2022-11-11T00:04:50.000Z, *Jornada Internacional sobre la Justicia Penal del Paraguay* Jueves 24/11 14hs a 19hs Participan expositores/as de  Argentina y  ParaguayModalidad: Presencial y Virtual Aula Magna de la @derechouna@UnaDerecho @una_py @INECIPPYhttps://docs.google.com/forms/d/1fnGAzSuI0-d1TtKxvIUt9f3ANRT-zb1zFNMrbvIlCLY/viewform?edit_requested=true…
2022-11-10T16:51:07.000Z,Mi mayor fantasía es tener a alguien que me ayude a copiar en el examen virtual 
2022-11-01T21:57:47.000Z,"El equipo paraguayo de alumnas logró una medalla de plata y otra de bronce en la Olimpiada Panamericana Femenil de Matemáticas, PAGMO 2022, que se realizó de manera virtual. Compitieron 17 países."
2022-11-01T15:13:10.000Z,"Bajo la presidencia del senador @blaslanzoni se reúne la Comisión de Derechos Humanos del Senado, para tratar los puntos establecidos en su orden del día. La sesión del órgano asesor se desarrolla de manera virtual, a través de la plataforma zoom."
2022-11-01T12:30:35.000Z,"Sesión de la Comisión de Hacienda de la Cámara Alta, presidida por el senador @miguelkenchor desde la sala de sesiones del Senado y a través de la plataforma zoom (presencial y virtual)"
2022-10-30T23:13:39.000Z,"Comparen población e/ PJC y Brasil.En Brasil ya le dieron  ganador a Lula. Y acá, Acevedo es todavía ""virtual"" ganador. "
2022-10-30T19:14:01.000Z,PLAN NACIONAL DE EMPLEO  vacancias laborales ofrecidas por empresas del sector privado para esta semana. ¿ Cómo postularse?   Virtual A través del siguiente enlace a:https://buff.ly/3LyMvU7
2022-10-27T16:16:23.000Z,#Reunión_Virtual con funcionarias del área de #Planificación de la Administración Nacional de Navegación y Puertos (ANNP) con vistas a concretar una alianza estratégica entre el #ITSL_HCD y la #ANNP en pos de la formación y capacitación del talento humano de ambas instituciones.
2022-10-19T17:08:34.000Z,"Una vergüenza los parlamentarios que se conectan en forma virtual para las sesiones de la Cámara de @DiputadosPy. Votan mal y se tienen que rectificar, no siguen los debates, se pierden en los puntos. Que vuelva a ser 100% presencial. Basta de burlarse del pueblo."
2022-10-18T21:56:10.000Z,"Seguimos con el ciclo virtual de 𝗠𝗶𝗴𝗿𝗮𝗰𝗶𝗼𝗻𝗲𝘀 𝗲𝗻𝘁𝗿𝗲 𝗹𝗼𝘀 𝘀𝗶𝗴𝗹𝗼𝘀 𝗫𝗜𝗫 𝘆 𝗫𝗫𝗜, con el tema migración francesa al 𝗣𝗮𝗿𝗮𝗴𝘂𝗮𝘆 con el investigador Guido Rodríguez Alcalá.  @CPCH_Paraguay"
2022-10-16T19:33:33.000Z,"#Defensa_Virtual de tesina de la universitaria # María_Fernanda_Bergues para optar por el título de Licenciada en #Ciencias_de_la_Comunicación_UNA.Mesa Examinadora:- Prof. #Pedro_Caballero, Presidente.- Prof. #Diego_Irala, Miembro.- Prof. #Miryam_Buzó, Miembro."
2022-10-16T18:23:08.000Z,Herreros egresados en modalidad virtual
2022-10-15T11:03:06.000Z,"Yo aplaudiré por ti en la tribuna !!!!. De forma virtual,  pero él buen ánimo esta presente!!!!!"
2022-10-14T04:57:48.000Z,"#Conversatorio_virtual de docentes, estudiantes y egresados sobre la carrera de #Ciencias_de_la_Comunicación de la #FF_UNA."
2022-10-13T16:44:58.000Z,"#Recordatorio | Este jueves 13 se realiza la conferencia virtual ""Migración brasileña al Paraguay"", qué será dictada por el investigador 𝗦𝘆𝗹𝘃𝗮𝗶𝗻 𝗦𝗼𝘂𝗰𝗵𝗮𝘂𝗱  como parte del 𝗖𝗶𝗰𝗹𝗼 𝘃𝗶𝗿𝘁𝘂𝗮𝗹 𝗠𝗶𝗴𝗿𝗮𝗰𝗶𝗼𝗻𝗲𝘀 𝗮𝗹 𝗣𝗮𝗿𝗮𝗴𝘂𝗮𝘆. @CPCH_Paraguay"
2022-10-13T14:49:56.000Z,"Solo probando mi paciencia, son una vergüenza al nivel del call center de Tigo, @VisionBanco 1hora 06min para pedir una factura emitida por ustedes. Que a la par solicité via whatsapp y su asistente virtual que NO SIRVEN PARA NADAAgradezco no ser cliente de ustedes"
2022-10-10T22:57:19.000Z," En el #DiaMundialdelaSaludMental queremos recordarte del Servicio de Psicología virtual disponible en la Fundación Vencer de manera gratuita y confidencial.Recuerda que pedir ayuda, esta bien.. #vencerteacompaña"
2022-10-09T02:00:15.000Z,MJugar Rally en realidad Virtual
2022-10-08T12:43:53.000Z,Sábado de café y catarsis virtual con Lucerito jajaja
2022-10-07T17:50:43.000Z,Exposición virtual  “Jardín con gardenias”Con dueña 
2022-10-06T15:14:11.000Z,"Capacitación Virtual con el TEMA “JUBILACIONES” a cargo de la Abg. Graciela Acosta, técnica de la Dirección de Administración de Jubilaciones @IPSParaguayZoom: https://bit.ly/3dRg5IqID de reunión: 822 0690 3168Código de acceso: 169426"
2022-10-06T12:44:42.000Z,"“Migración argentina al Paraguay”, #Recordatorio || Este jueves 6 de octubre se realiza la conferencia virtual 𝗠𝗶𝗴𝗿𝗮𝗰𝗶𝗼𝗻𝗲𝘀 𝗮𝗹 𝗣𝗮𝗿𝗮𝗴𝘂𝗮𝘆, dictada por el sociólogo Sebastián Bruno.  @CPCH_Paraguay"
2022-10-06T00:04:15.000Z,"Un millón de guaraníes ganamos por día y muchos diputados no vienen a trabajar y ni siquiera se conectan de manera virtual. Estoy cansada de que no podamos legislar para la ciudadanía por falta de quórum. Disculpen, pero en serio cansa. #KattyaSenadora #VenganATrabajar "
2022-10-05T18:40:31.000Z,"Que en una entrevista presencial te hagan esperar 20 a 30 minutos... Bueno, hasta es tradicional.. ponele. Pero en una entrevista virtual??"
2022-10-05T14:15:41.000Z,motivo por el cual yo revendí mi entrada virtual de louis y me busque hasta en el culo dls diablo alguien q quiera revender su entrada física
2022-10-05T01:04:10.000Z,"#Defensa_Virtual de trabajo final de los universitarios #Fernando_Schiavo y #José_Carlos_Alonso para optar el título de Licenciados en Ciencias de la Comunicación de #FF_UNA.Mesa Examinadora:-Prof. #Denis_Candia, Pdte.-Prof. #Diego_Irala,Miembro.-Prof. #Pedro_Gómez, Miembro."
2022-10-04T17:49:42.000Z,"HACE 15 MINUTOS estoy llamando a @VisionBanco y NO RECIBO RETORNO...Su asistente virtual y su atención por Whatsapp sinceramente UNA CAGADA, será que por acá puedo recibir el retorno del inconveniente que estoy teniendo."
2022-10-04T13:57:36.000Z,Derecho romano rendiré virtual yupiii Leyendo los libros de Romano I È un giorno più bello oggi. È una bellissima notizia 
2022-10-01T12:51:01.000Z,Exposición virtual de pintura al óleo al estilo vintage. Medidas del lienzo: 30x40 cm Disponible #vintage #enoleo #tecnicaespatula #ventanal #armonia #paz #arte
2022-09-30T16:45:05.000Z,"Hoy VIERNES 30 - 19 hs PY Talleres de la Semana de la JuventudEvento virtual, gratuito y abierto a todo públicoHoy ECOSISTEMA DEL EMPRENDIMIENTO   TALLER 4: ECOSISTEMA DEL EMPRENDIMIENTO (con la participación de WIIE Ventures)https://forms.gle/Do88qXkTuUwNR28L7…"
2022-09-28T20:39:19.000Z,Buenas tardes ... Apelando al conocimiento culinario de este apreciado grupo social - virtual que verá este tweet pregunto lo siguiente ... Conocen algún lugar que venda empanada de strogonoff o alguna empanada que tenga champiñón dentro de la misma ??
2022-09-27T19:42:59.000Z,@SenadoresPy por qué siguen sesionando de manera virtual? Por mera rabona? No creo.
2022-09-26T11:32:45.000Z,"El análisis trata sobre el uso de la forma telemática en un juicio oral y el derecho a la defensa. Narra que porque el juez no prendió la cámara durante la audiencia virtual y la actuación de la defensa se anuló fallo de un Tribunal de Bogotá, Colombia. Leé es muy didáctico "
2022-09-24T18:37:13.000Z,"#Defensa_Virtual de trabajo final de las universitarias #Sani_Taber y #Juana_Villalba para optar el título de Licenciadas en #Ciencias_de_la_Comunicación de @ffuna_oficial.Mesa Examinadora:-Prof. #José_Valenzuela, Pdte.-Prof. #Diego_Irala,Miembro.-Prof. #Pedro_Gómez, Miembro."
2022-09-24T16:52:49.000Z,"#Capacitación_virtual para docentes,  estudiantes, autoridades y funcionarios de la carrera de #Ciencias_de_la_Comunicación, de la @ffuna_oficial, de cara al proceso de #Autoevaluación y aplicación del #Plan_de_Mejoras con miras a la acreditación de la carrera."
2022-09-23T14:07:32.000Z,La reunión mixta (presencial – virtual) se desarrolla desde la sala de sesiones del Congreso Nacional
2022-09-22T22:50:48.000Z,"Se llevó a cabo la XXVIII Reunión Ordinaria del Comité Automotor del MERCOSUR (CA), con la participación de las delegaciones de Argentina, Brasil, Paraguay y Uruguay, en formato virtual. https://bit.ly/3BYSTkB"
2022-09-22T22:43:13.000Z,"Una reunión de la sección nacional del Grupo Mercado Común (GMC) del Mercosur, se llevó a cabo en formato virtual, coordinada por el viceministro de Relaciones Económicas e Integración, embajador Enrique Franco, en su carácter de coordinador nacional. https://bit.ly/3UwmAkj"
2022-09-16T12:03:48.000Z," Congreso Mujeres Que Suman 5.0""Unidas somos más fuertes""Formato Virtual y presencial https://forms.gle/kkqBvMowrW52L41f8…Sábado 24/Set/2022De 09:30 a 18:00 HorasCONMEBOL, Capitán Valois Rivarola - LuqueContactos: +595 976 544https://bit.ly/3hERPbf595 21 452 725"
2022-09-16T05:06:49.000Z,"#SalaVirtual - #MesaTécnica #SOSAsunción ""Análisis de la situación critica del micro centro de la Ciudad de Asunción, hoy viernes #16sept, 11 a.m. • Unirse al Zoomhttps://us02web.zoom.us/j/85202643165?pwd=ZDhMeFlvRnFxZFVsRFQ2SlRMVG9Ydz09…•ID No. 852 0264 3165• Código de acceso 552971Soporte Virtual, Dir. Informática"
2022-09-15T13:42:52.000Z,"Inicia en la Sala de Sesiones de @SenadoresPy la Sesión Ordinaria de la fecha, presidida por la Señora Senadora @SenaHermelinda, con la asistencia presencial/virtual de 25 Senadores y con 18 puntos en el Orden del día  http://odd.senado.gov.py/indice/orden-del-d-a-jueves-15-de-setiembre-de-2022-ordinaria-virtual-i793…"
2022-09-14T15:07:28.000Z,Resultados de la reunión virtual de la Comisión de Relaciones Exteriores. @LilianSamaniego @carlosfilizzola @ArnaldoFrancoPY @senador_tony @ro_friedmann @NaniArrua @JuanAfara @psantacruzpy @carlosgzb
2022-09-06T13:31:54.000Z,"Hola! Queremos invitarte a visitar nuestra biblioteca virtual. Cientos de materiales relacionados a la temática indígena, Derechos Humanos y antropología disponibles de forma totalmente gratuita. Visítanos en http://tierraviva.org.py/biblioteca/"
2022-09-06T02:24:13.000Z,"#Defensa_Virtual_de_Tesina  de las universitarias #María_José_Barrios y #Angélica_Giménez para optar por el título de Licenciadas en #Ciencias_de_la_Comunicación_UNA. Mesa Examinadora:- Prof. #Pedro_Caballero, Pdte.- Prof. #Diego_Irala, Miembro.- Prof. #Pedro_Gómez, Miembro."
2022-09-03T11:14:05.000Z,hoy tengo virtual basta
2022-09-01T13:37:43.000Z,"Inicia en la Sala de Sesiones de @SenadoresPy la Sesión Ordinaria de la fecha, con la asistencia presencial/virtual de 30 Senadores y con 18 puntos en el Orden del día  http://odd.senado.gov.py/indice/orden-del-d-a-jueves-1-de-setiembre-de-2022-ordinaria-virtual-i784… "
2022-08-29T21:19:39.000Z,"Soy la persona más antisocial del mundo pero con este fandom es imposible, conocí chicas tanto en persona como virtual que son increíbles y tienen un lugar en mi corazón, ser parte de este fandom es lo mejor que pude hacer por mi #LT369"
2022-08-29T17:22:33.000Z,"La experiencia y el conocimiento, claves para el éxito profesional. #EntrenatePy prepara el debate virtual con colegas del área @FionaVAquino @CarlosGomezPy y Lourdes Torres. Para estudiantes e interesados en gral. Informes al whatsapp 0981699068 @vanesasilguero@Santander_Rober"
2022-09-06T02:24:13.000Z,"#Defensa_Virtual_de_Tesina  de las universitarias #María_José_Barrios y #Angélica_Giménez para optar por el título de Licenciadas en #Ciencias_de_la_Comunicación_UNA. Mesa Examinadora:- Prof. #Pedro_Caballero, Pdte.- Prof. #Diego_Irala, Miembro.- Prof. #Pedro_Gómez, Miembro."
2022-09-03T11:14:05.000Z,hoy tengo virtual basta
2022-09-01T13:37:43.000Z,"Inicia en la Sala de Sesiones de @SenadoresPy la Sesión Ordinaria de la fecha, con la asistencia presencial/virtual de 30 Senadores y con 18 puntos en el Orden del día  http://odd.senado.gov.py/indice/orden-del-d-a-jueves-1-de-setiembre-de-2022-ordinaria-virtual-i784… "
2022-08-29T21:19:39.000Z,"Soy la persona más antisocial del mundo pero con este fandom es imposible, conocí chicas tanto en persona como virtual que son increíbles y tienen un lugar en mi corazón, ser parte de este fandom es lo mejor que pude hacer por mi #LT369"
2022-08-29T17:22:33.000Z,"La experiencia y el conocimiento, claves para el éxito profesional. #EntrenatePy prepara el debate virtual con colegas del área @FionaVAquino @CarlosGomezPy y Lourdes Torres. Para estudiantes e interesados en gral. Informes al whatsapp 0981699068 @vanesasilguero@Santander_Rober"
2022-08-27T13:02:02.000Z,El comentario que más me gustó!!!Nadia hubiera entregado virtual la corona y enviado por encomienda 
2022-08-25T14:38:54.000Z,Esto ya es colmo sesión virtual 
2022-08-25T13:32:00.000Z,"Inicia en la Sala de Sesiones de @SenadoresPy la Sesión Ordinaria de la fecha, con la asistencia presencial/virtual de 26 Senadores y con 19 puntos en el Orden del día  http://odd.senado.gov.py/indice/orden-del-d-a-jueves-25-de-agosto-de-2022-ordinaria-virtual-i782… "
2022-08-24T18:15:35.000Z,"No me vengan con su TigoInnovación, TigoConecta, Tigo CampusParty y toda esa boludez porque no son capaces de solucionar UN procedimiento de forma virtual. Acercarme a la sucursal? Por 3ra vez? Para que me vuelvan a decir “Su solicitud no fue procesada”No gracias, son una BASURA"
2022-08-24T15:55:40.000Z,Por suerte las clases aún son de manera virtual 
2022-08-18T13:59:43.000Z,"Inicia en la Sala de Sesiones de @SenadoresPy la Sesión Ordinaria de la fecha, con la asistencia presencial/virtual de 25 Senadores y con 14 puntos en el Orden del día  http://odd.senado.gov.py/indice/orden-del-d-a-jueves-18-de-agosto-de-2022-ordinaria-virtual-i780… "
2022-08-17T13:34:47.000Z,Resultados de la reunión virtual de la Comisión. @LilianSamaniego @carlosgzb @carlosfilizzola @NaniArrua @BlasLlanoPy @senador_tony @ArnaldoFrancoPY @ro_friedmann
2022-08-16T14:49:36.000Z,: Los participantes de la comunidad residente en  Estados Unidos de América participan activamente en el curso de gastronomía paraguaya denominada ‘Tembi'u Paraguay Rape’. Los mismos realizan las prácticas que van a aprendiendo durante el desarrollo del curso virtual.
2022-08-13T16:47:08.000Z,"Buen momento para llamar a una convención de la ANR y modificar los estatutos pero de manera presencial, no como el show virtual pasado."
2022-08-03T17:08:02.000Z,"No quien hacer presencial las cesiones, dice Bachi que hay colegas que prefieren hacerlo virtual... pero para eso se le paga (una millonada), para que estén en su lugar de trabajo... habrá Diputados que están lejos y por eso se conectan virtualmente no más"
2022-08-03T15:51:30.000Z,Gacetilla con los resultados de la sesión virtual de la Comisión. @LilianSamaniego @JuanAfara @carlosfilizzola @carlosgzb @senador_tony @patrick_kemper @NaniArrua @ArnaldoFrancoPY
2022-07-22T02:31:20.000Z," | Intervención virtual del presidente de la República Federativa del Brasil, @jairbolsonaro en la LX Cumbre de Presidentes del Mercosur. #CumbreMercosur https://bit.ly/3cynfAi"
2022-07-21T13:34:03.000Z," Hoy tenemos más microcursos virtuales que podés realizarlo durante tu visita en el stand del @Sinafocal de la @expomariano. ¡Es una oportunidad imperdible!  Es gratuito y al término, obtendrás tú constancia virtual#AlláVamos #ExpoMRA #Expo2022 #ParaguayDeLaGente"
2022-07-20T22:13:51.000Z,"Como odio venir a la facu, virtual nms ya. Bai"
2022-07-20T14:24:13.000Z," Te esperamos hoy en el stand del @Sinafocal con más microcursos virtuales que podés realizarlo durante tu visita en la @ExpoMarianoPy ¡Es una oportunidad imperdible!  Es gratuito y al término, obtendrás tú constancia virtual#AlláVamos #Expo2022 #ParaguayDeLaGente"
2022-07-19T13:59:19.000Z,Reunión virtual de la Comisión de Equidad y Género presidida por el senador @carlosfilizzola Estuvieron presente las senadoras @LilianSamaniego y @SenaHermelinda.En el punto 1 del OD tratamos la conformación de la mesa directiva de la Comisión para el periodo 2022/2023
2022-07-19T13:00:04.000Z," Te esperamos hoy con más microcursos virtuales que podés realizarlo durante tu visita en el stand del @Sinafocal de la @ExpoMarianoPy ¡Es una oportunidad imperdible!  Es gratuito y al término, obtendrás tú constancia virtual#AlláVamos #Expo2022 #ParaguayDeLaGente"
2022-07-09T03:03:40.000Z," AnotaDesde mañana el @Sinafocal dice Presente en la Expo 2022 con muchísimas novedades todos los días Cursos Charlas Cocina con la profe @aquino_euge Al término, obtendrás tu constancia virtual. A estar atentos ¡Es una oportunidad imperdible!"
2022-07-07T22:45:32.000Z,4horas de clase virtual no es para cualquiera 
2022-07-07T21:40:56.000Z,"UNINORTE invita Charla sobre ""Enfermedad Celíaca y la dieta sin gluten ""  Jueves 07/07/2022  20:00 hs Paraguay  .  Actividad Virtual. Plataforma: YouTube  Gratuito   Certificado digital (A ser enviado por correo electrónico)  Grupo de WhatsApp:  https://chat.whatsapp.com/EJmllZu0hnzAtAWljkuEND…"
2022-07-07T18:44:30.000Z,#tbt del 1er CRANEAmúsica Virtual - 7 de Julio 2022
2022-07-07T13:29:26.000Z,"Inicia en la Sala de Sesiones de @SenadoresPy la Sesión Ordinaria de la fecha, con la asistencia presencial/virtual de 29 Senadores y con 14 puntos en el Orden del día  http://odd.senado.gov.py/indice/orden-del-d-a-jueves-7-de-julio-de-2022-ordinaria-virtual-i769… "
2022-07-06T17:27:12.000Z,"Se votaba el protocolo que elimina comercio ilícito del tabaco... pero un diputado estaba en forma virtual desde su casa más preocupado por ""calentar su comida""..."
2022-07-05T20:56:30.000Z,¿compraron entrada física o virtual?
2022-06-30T13:38:42.000Z,"Inicia en la Sala de Sesiones de @SenadoresPy la Sesión Ordinaria de la fecha, con la asistencia presencial/virtual de 25 Senadores y con 17 puntos en el Orden del día  http://odd.senado.gov.py/indice/orden-del-d-a-jueves-30-de-junio-de-2022-ordinaria-virtual-i767… "
2022-06-30T13:08:58.000Z,El Dr. Ing.Adrián Nosetti Presidente de la @ComAsfalto da unas palabras de bienvenida al Taller de Diseño de Mezclas Asfálticas en Caliente agradece a todas las personas presentes tanto en lo virtual como en la presencialidad enfatiza via @Perisandru para #CarreterasyAlgoMas
2022-06-29T22:49:36.000Z,Es verdad que @DiputadosPy volverá a sesionar virtual?
2022-06-29T19:19:34.000Z,"En el marco de las actividades de la Presidencia Pro Tempore del Paraguay (PPTP) en el MERCOSUR, se llevó a cabo, de manera virtual, el Seminario sobre oportunidades y condiciones de acceso para contrataciones públicas en el MERCOSUR. https://bit.ly/3y27atC"
2022-06-29T18:53:41.000Z,"Diputados en mítines políticos y sin tapabocas, pero vuelven a lo VIRTUAL por PANDEMIA.  Cómo  juegan con la gente. Como malgastan el dinero  de la gente.  Qué desgracia, Paraguay.   Cómo duele "
2022-06-29T14:21:16.000Z, CURSO VIRTUAL EN VIVO MODULADORES EPIGENÉTICOS Y CÁNCER VIE 08/JULIO 18:00  info@antoniodanei.com.py #curso #epigenetica #cancer #salud #nutrición #nutrition #health
2022-06-23T18:56:24.000Z,"¡Tienen que probar ueno! En menos de 5 minutos, ya tenes una cuenta de ahorro y una tarjeta virtual No tenes que recargar absolutamente nada, después del proceso de registro, ya recibís transferencias bancariasDesde tu celular  #uenisimo"
2022-06-22T13:36:53.000Z, CURSO VIRTUAL EN VIVO MARKETING EN SERVICIOS DE SALUD SÁB 02/JULIO 18:00  info@antoniodanei.com.py #curso #marketing #salud #nutrición #nutrition #health
2022-06-22T05:24:29.000Z,"#Inicio y #Clase_1 del Taller de ""#Atención_al_Cliente"". Desarrollado en forma virtual, durante dos clases o sesiones, los días lunes 20 y 27 de junio de 2022, de 13:00 a 15:00 horas. Organizado por la #DGDRRHH_HCD y el @itslhcdparaguay. Instructora: Prof. #Marcela_Godoy."
2022-06-18T14:56:58.000Z,CURSOOBESIDAD SARCOPÉNICA MANEJO NUTRICIONAL Te mostramos una parte del curso que se realizará en vivo a través de la plataforma virtual.SÁB 25/JUNIO 17:00Inversión: G. 50.000Incluye certificado  info@antoniodanei.com.py #nutrición #nutrition #curso #obesidad
2022-06-17T23:46:13.000Z,Derecho debería implementar el examen virtual para las personas que estamos con un cuadro gripal. No sean inhumanos se supone que Derecho debe ser ejemplo cuidando la salud de las personas que estamos así. Con la salud no se juega.
2022-06-11T17:16:49.000Z,Salió a la disco a bailar una diva virtual 
2022-06-10T21:10:40.000Z,"Se desarrolló la tercera jornada del Foro Empresarial del #MERCOSUR, en formato virtual, bajo la Presidencia Pro Tempore del Paraguay . El tema de debate fue sobre el sector agroalimentario. https://bit.ly/3mA48HR"
2022-06-09T13:43:43.000Z,"Inicia en la Sala de Sesiones de @SenadoresPy la Sesión Ordinaria de la fecha, con la asistencia presencial/virtual de 25 Senadores y con 14 puntos en el Orden del día  http://odd.senado.gov.py/indice/orden-del-d-a-jueves-9-de-junio-de-2022-ordinaria-virtual-i761…"
2022-06-08T19:11:48.000Z,"Representantes del #Mercosur e #Indonesia mantuvieron una reunión virtual, con el objeto de planificar las futuras negociaciones de un Acuerdo de Asociación Económica, que fuera anunciado por los ministros de Relaciones Exteriores en diciembre de 2021. https://bit.ly/39d6kC6"
2022-06-03T13:43:48.000Z,"Hay muchos Padres irresponsables q mandan enfermos a sus hijos al Colegio, y nuestro hijos sanos vienen enfermos, se recuperan y vuelven enfermos y así una cadena que no termina. Me importa  tres pepinos si es virtual o presencial, los prefieros vivos."
2022-06-02T23:30:42.000Z,No aprenden nada con lo virtual...no todos tienen las herramientas necesarias para hacerlo. Que sea optativo...y claro no enviarles si es que están enfermitos... y seguir cuidándonos!!!
2022-06-02T18:32:50.000Z,Reacción e Indignación de la colega @dallysferreira de @LMUnicanal de @Unicanal ante el anuncio de las autoridades sanitarias y educativas del Paraguay por la vuelta a clases en la modalidad virtual a distancia ante el aumento considerable de cuadros o casos respiratorios.
2022-06-02T17:48:56.000Z,Me quiero plaguear en todos los idiomas!!!!!!!!!! Como pío una semana virtual...
2022-06-02T15:54:24.000Z,Lo que le costó a las instituciones organizarse y super bien para que se dé la oportunidad a quienes quieran y estén enfermos puedan hacer virtual y quienes quieran puedan hacer presencial.  ¿Cuál es la necesidad de obligar a la masa a someterse a una disposición?!@MECpy
2022-05-28T00:37:34.000Z,"En el marco de las actividades de la Presidencia Pro Tempore del Paraguay (PPTP) del MERCOSUR, se llevó a cabo hoy la primera jornada de la VIII edición del Foro Empresarial MERCOSUR, en formato virtual. https://bit.ly/3PNl0rL"
2022-05-27T22:14:34.000Z," Autoridades de FALEVI participan de taller presencial El día 23 de mayo se llevó a cabo el “Virtual Exchange”, en el salón Centenario del Instituto Superior de Lenguas Dale click al siguiente enlace: https://gutenberg.uep.edu.py/uep/autoridades-de-falevi-participan-de-taller-presencial-impartido-por-invitados-del-instituto-superior-de-lenguas-de-la-facultad-de-filosofia-universidad-nacional-de-asuncion/…#lenguainglesa #somosUEP #uepcampusgutenberg"
2022-05-27T16:37:02.000Z,Virtual eliminación asegurada! Ou hina el 58! 
2022-05-25T21:41:59.000Z,Algo que no entenderé ¿Por qué algunos escriben oraciones o súplicas en las redes sociales? ¿Dios tiene perfil aquí en el mundo virtual?  ¿O es solo para aparentar?
2022-05-25T19:59:39.000Z,Adelanté un día con respecto a mi clase virtual jaja traje el libro de Maxdonia 
