postDates,tweets,sentiment_label,polarity_score
2021-04-13T05:50:14.000Z,Hasbro Pulse Optimus Prime AutoConverting Programmable Advanced Robot vía ,neg,-0.25
2021-04-10T16:45:20.000Z,Simpáticos robots de madera también invaden la feria artesanal del SuperSeis Japón av Félix Bogado Venite que hay de todo para todos #Creatividad #DetallesQueEncantan Estamos hasta las hrs,pos,2.153
2021-04-09T16:26:30.000Z,Acá una señora cree que la vacuna te transforma en robot y otra que el tapaboca te daña por el dióxido de carbono QUEREMOS VACUNAS #ANRNuncaMas #FueraMarioAbdo #FreeBritney,neg,-0.65
2021-04-06T04:41:07.000Z,vean mr robot,neu,0
2021-03-25T23:25:57.000Z,Esta persona existe de verdad o es un robot #mellos,pos,0.17500000000000004
2021-03-25T18:16:32.000Z,Profesor Hernán Acuña entrenador de #FdodelaMora En Paraguay me entero que hay clases de jugadores los de la Primera son robots porqué no se pueden enfermar Si parás días que paren para todos nadie es inmune La Intermedia viene trabajando y nos hacen esto ,pos,0.731
2021-03-12T00:41:53.000Z,El mejor Robot del mundo #proudofKeremBürsin,pos,0.375
2021-03-09T01:35:25.000Z,Somos no más luego bananeros este con su pasito de robot y Mandingo de fondo nos durmió al rollo ,neu,0.0
2021-02-27T19:48:15.000Z,Lo único que podría justificar el hecho de que Karol trabaja sin parar y sin descanso sin ser un robot es el amor que le tiene a su trabajo y lo mucho que le emociona darnos a conocer lo nuevo que se viene,pos,1.249
2021-02-27T10:00:53.000Z,Los Robots reemplazarán a los hombres en la cama en menos de años Con el avance de la ciencia y la tecnología el hombre será reemplazado en la cama por un humanoide ,neg,-0.375
2021-02-18T21:33:10.000Z,#CountdownToMarsPorque el robot explorador #Perseverance aterrizó en Marte,neu,0
2021-02-12T11:14:52.000Z,La concha de la lora google no soy robot ,neu,0.0
2021-02-08T20:45:59.000Z,Joshua Kimmich fue el mejor hoy Ha hecho pases claves tuvo contacto con balones realizó pases precisos regateó con exito y ganó duelos Un robot que opera sin parar que buscará ganar el Mundial de Clubes ,pos,1.9289999999999998
2021-02-02T14:58:57.000Z, Mr robot Breaking bad Dark The office GOT,neg,-0.375
2021-01-13T23:46:11.000Z,Llegara el día en que van a entender que un artista no es un robot Que no siempre debe acertar en todo que siente y vive igual por el simple hecho de que es una persona al igual que nosotros estoy apoyando a la persona correcta ,pos,0.244
2020-12-29T17:19:15.000Z,Esto es en serio Pasa de largo el jugador el var va a ser útil cuando lo manejen robots no los mismo inútiles que están en cancha fecha a fecha,pos,0.21700000000000003
2020-12-28T20:26:48.000Z,¡Marte es un planeta habitado Pero por robots En la imagen se pueden apreciar las huellas que dejó el rover Curiosity mientras atravesaba una zona bautizada Dingo Gap en febrero de durante su sol día marciano número ,neg,-0.25
2020-12-26T23:56:09.000Z,Un robot que ayuda a bombear los corazones enfermos Cinco Noticias ,neg,-0.25
2020-12-24T11:58:40.000Z,Hoy hace año que vi el final de Mr robot y todavía no puedo superar es la mejor serie de la historia recuerdo que me pasé llorando en la noche buena ,pos,0.33499999999999996
2020-12-20T19:58:09.000Z,Me da miedo como no pestañea parece un robot sexual,neg,-0.375
2020-12-06T12:49:33.000Z,The robot kitchen that will make you dinner – and wash up too,neu,0
2020-11-29T06:50:25.000Z,Llamas a la y la chica parece un robot empatia seguridad te da todo Que hice para merecer y nacer en éste país tan porquería Todo está mal todo todo Hasta el calor del orto de éste país odio TODO,pos,0.688
2020-11-23T13:47:01.000Z,Ha llegado la última canción escrita por un robot de Inteligencia Artificial usando una canción del rapero Eminem La misma se trata de un tema de rap cuya letra critica al CEO de Facebook Mark Zuckerberg,neg,-0.8439999999999999
2020-11-19T00:39:26.000Z,The Robots Remaster de Kraftwerk,neu,0
2020-11-17T12:26:39.000Z,Hola no me pensás saludar hija de mil putasSoy una persona no un robot,neg,-0.375
2020-11-04T21:34:38.000Z,The Robots Remaster de Kraftwerk,neu,0
2020-11-03T01:42:29.000Z,Imagineering Realistic and Interactive Robot Gaze vía ,neu,0
2020-10-30T16:26:15.000Z,Este personaje nos hizo dormir en central con su pasito de robot gran sinvergüenza ,neu,0.0050000000000000044
2020-10-11T14:43:51.000Z,Modo robot ,neu,0
2020-09-30T02:20:49.000Z,Hoy tuve dos videoconferencias de alumnas que mañana defienden Hasta llegar al training de la defensa nio llega mi trabajo Amo lo que hago porque dejo mi alma en ello pero no soy un robot que hace automático todo y menos cuando es una tesis doctoral que debe ser profunda,pos,1.225
2020-09-23T19:18:38.000Z,No soy un robot ni tampoco una cuenta falsa Soy humano sano y correcto que utiliza la libertad para expresar mis ideas Tampoco soy troll Gracias,pos,1.581
2020-09-23T15:52:35.000Z,Angie Paiva te ENSEÑA a comer y no te trata como un robot Te escucha y te guía Ah Jesús ya era Pero muy buena la verdad,pos,1.525
2020-08-23T19:50:23.000Z,Que equipo frío el Bayern por favor son robots,pos,0.23900000000000005
2020-08-22T18:46:32.000Z,Y crees que la tecnología es manejado por un robot,neg,-0.375
2020-08-18T02:36:43.000Z,Un algoritmo decide las subidas de sueldo en Google Departamentos de atención al cliente analizan la voz del teleoperador para conocer su estado de ánimo El trabajador es convertido en robot y el jefe en inteligencia artificial ,pos,0.65
2020-08-09T20:19:09.000Z,anoche soñé que nos atacaban robots gigantes haciendo explotar humanos nos identificaban solo por los ojos entonces usábamos sábanas para movernos así no nos veían la cara,neu,-0.04999999999999999
2020-07-30T14:02:42.000Z,Hoy despegó el robot #RoverPerseverance con el fin de juntar data para el viaje a Marte en esta década El Rover llega el de febrero al planeta rojo ,neu,0
2020-07-27T02:21:55.000Z,Japanese delivery robots closer to hitting the roads as pandemic puts damper on human contact The Japan Times ,neg,-0.286
2020-07-26T16:08:57.000Z,Anoche tomé un Kitadol Relax y soñé que los gatos usaban robots para destruir a la humanidad Hasta ahora miro la caja para comprobar si era Kitadol lo que tomé,neg,-0.635
2020-07-24T14:45:31.000Z,Terminator es menos robot que LeBron ,neu,0
2020-07-22T16:39:43.000Z,Me acabo de enterar que soy de gua u de plástico un robot no sé ,neg,-0.125
2020-07-21T00:23:50.000Z,Parece Yo Robot ,neu,0
2020-07-03T23:12:24.000Z,Que sos robot como no te vas a sacar foto llorando,neg,-0.78
2020-06-18T16:33:29.000Z,Me avisaron que está en camino mi pedido hoy almuerzo pollo PERRO ROBOT DESPEINADO UBER venciendo al Tetano NUESTRO LÍMITE ES EL CIELO y no lo digo más de la mano de los mejores pediatras del mundial Gracias #PakoRescateParaguay,pos,0.625
2020-06-18T05:55:59.000Z,Tía y Wanda me ven Ya camino como perro robot ,neg,-0.375
2020-06-14T22:51:27.000Z,Estas clases de noticias me hacen el día Mosquito Robots para poder sacar muestras de ADN ,neg,-0.39
2020-05-31T19:24:29.000Z,Que avanzados que estamos hasta policías robots ya tenemos felicidades ,pos,0.416
2020-05-20T20:23:09.000Z,Tiny robots can travel through rushing blood to deliver drugs ,neu,0
2020-05-17T16:55:03.000Z,La música futbolista es un hombre robot que cantó Hicks en Tereré Jere es HORRIBLE,neg,-0.804
2020-04-07T17:43:33.000Z,Cuando comenzó el año nadie de éste lado del charco se imaginó llegar a ver robots reemplazando a los estudiantes en su graduación ,neg,-0.39
2020-04-05T22:23:21.000Z,Necesito que alguien me dé un opinión sobre Mr Robot Es tan buena como dicen,pos,0.22499999999999998
2020-03-30T03:23:59.000Z,En china era que repartian comida con robots PFFF,neu,0
2020-03-28T22:24:45.000Z,Creo que mañana retomo Mr ROBOT,neu,0
2020-03-28T18:46:40.000Z,Simpáticos #Robots para jugar,pos,0.653
2020-03-27T20:42:06.000Z,Tremendo No parece Real Parece un robot ,neg,-0.375
2020-03-25T11:31:32.000Z,Disponibles combos de Lúdicos a través Valor Gs por combo que incluye un rompecabezas de fauna variado un avión y un robot articuladoHacé tu pedido hasta el jueves a través del ,neg,-0.45799999999999996
2020-03-24T16:16:14.000Z,Menos mal existe Termomix Gracias por hacerme descubrir este robot,pos,0.22499999999999998
2020-03-13T02:12:18.000Z,Sean conscientes porfa no arriesguen a las demás personas y menos al personal de blanco que son los que están más expuestos todo el tiempo Respeten no son robots y tienen familia como ustedes ,pos,1.85
2020-02-26T02:52:56.000Z,Me re molesta tener que demostrarle a un aparato que el robot no soy yo,neg,-0.375
2020-02-24T00:35:48.000Z,Smithers libere al robot de Luisito Comunica,neu,0
2020-02-12T13:52:53.000Z,No justifico la inoperancia de los médicos sin vocación pero tampoco para verlos como robots Son seres humanos necesitan asearse alimentarse DORMIIIIRRR Ellos tmbn se enferman tmbn se enamoran son cornudos sufren etc etcO seaaa SON SIMPLE MORTALES,neg,-0.71
2020-02-12T01:52:14.000Z,Porro y Mr Robot ,neu,0
