postDate,responding
2022-12-03T01:00:34.000Z,"#ElFuturodelTrabajo  incertidumbre, habilidades y desafíos para la educación universitaria Trilogía: Ciencia, Tecnología, Sociedad"
2022-12-02T16:12:57.000Z,"El día de ayer estuvimos recorriendo la #ciudad de #Itauguá, llevando los proyectos de INNOVACIÓN, TECNOLOGÍA Y EMPRENDIMIENTO.Queremos ser parte de un futuro mejor, donde, innovemos la Política con proyectos concretos!"
2022-12-02T13:03:01.000Z," El futuro del Paraguay vamos a construir con la fuerza del trabajo de una generación que siente y palpita un Paraguay del futuro con tecnología, innovación e inversiones.#PettengillSenador #Lista3  #Opción2 #FuerzaRepublicana #LaFuerzadelTrabajo #Atodamáquina"
2022-12-01T21:18:58.000Z,"Y acá se fue a la p… la narrativa de FIFA sobre su tecnología, el VAR y la interpretación."
2022-12-01T15:42:43.000Z,La @FIFAWorldCup y su tecnología de mierda
2022-12-01T14:47:01.000Z,"El lápiz Revolution cuenta con una tecnología que consigue comprimir 100 grafitos en nanopartículas de grafeno, que es un material más resistente que el grafito natural."
2022-12-01T14:27:25.000Z," ¿Ya pasaste por nuestro espacio en la Expo @CadamPy?SUVs, Pick ups y lo último en tecnología Ford para vos.¡Te esperamos hasta el 04 de Diciembre!"
2022-11-30T04:14:56.000Z,"Nunca dejamos que elijan por nosotros; una lista de películas que más nos gustan, entonces: ¿porqué vas a dejar que otros decidan por vos a quién votar y determinar tu futuro?Vamos a trabajar en base a tres ejes: Innovación, Tecnología y emprendimiento."
2022-11-25T01:06:24.000Z,"Una moderna Planta Solar fue inaugurada en el Frigorífico Guaraní  en Limpio, con presencia de @MaritoAbdo.El empresario @luis_pettengill dijo q se trata de un sistema de paneles de alta tecnología q captará la energía renovable y q representa el futuro en generación de energía."
2022-11-24T13:14:16.000Z,"Lambare sumándose al equipo de INNOVACIÓN, TECNOLOGÍA y EMPRENDIMIENTOS de bases tecnológicas! "
2022-11-23T23:03:31.000Z,Juegos Universitarios FUO 2022  Facultad de Ciencias y Tecnología de la UNCA Campeón 2022 de Fútbol de CampoFinal del partidoFCYT UNCA 1 - UNISAL 020PT Víctor Ibarra (FCYT)#Finalísima #FútbolDeCampo #Masculino #JuegosUniversitarios #FUO
2022-11-23T20:27:39.000Z,"No hace falta, hoy día con la tecnología todo se sabe, y más los mita'iLo que sí se ve es que están ""a muerte"" con el, y eso es lo importante hoy, no donde estuvo!"
2022-11-23T14:07:10.000Z, Con la convicción de colaborar al desarrollo sustentable del Paraguay inauguramos hoy nuestra Planta Solar en la sede del Frigorífico Guaraní S.A.C.I. de Limpio.Con estos paneles móviles de alta tecnología estaremos captando energía solar y ayudando a un ambiente más sano.
2022-11-22T15:22:42.000Z,Descripción del Twitter! No estamos a la altura de la tecnología..
2022-11-22T10:57:39.000Z,"Déjense de joder con esto. Si ya hay tecnología fina, al menos saquen que hasta el hombro no sea parte para cobrar offside"
2022-11-22T10:41:01.000Z,Que porquería su tecnología 
2022-11-22T10:35:20.000Z,Que mierda esta tecnología lgm
2022-11-21T15:51:07.000Z,Emoción de estar lejos pero cerca por la tecnología #TodosJuntos vamos AR
2022-11-20T22:03:10.000Z,La tecnología...
2022-11-16T16:05:26.000Z,"Una nueva generación de colchones de espuma paraguaya, con un diseño multicapa inteligente y tecnología viscoelástica, conocé más en nuestra web  http://colchonestrebol.com.py"
2022-11-16T14:05:49.000Z,Amando esta entrada! Un poco de lo que es Vaquita por dentro. Recomendadísimo para los interesados en el mundo de la programación y tecnología
2022-11-15T14:32:07.000Z,"Increíblemente las materias que más me estresan con Gonza en la escuela son danza, música y Trabajo y tecnología No es luego matemática o que, keloko "
2022-11-15T11:29:14.000Z,"Hay buenas analogías para crear, solucionar y persistir en una idea. La serie (06 caps) sobre el nacimiento de @spotify  aplica a otros ámbitos, no solo la tecnología si no a los intereses de las personas #ThePlaylist"
2022-11-13T15:15:21.000Z,SEGÚN EL #VAR HUBO MANO.  LA TECNOLOGÍA. ENTENDEÁ ?
2022-11-13T03:02:01.000Z,"Todos los que fueron al concierto ayer sorprendiéndose por las pulseras y su tecnología, se nota que no fueron al illusion Music fest en donde ya usaron las Xyloband (en el 2015) "
2022-11-09T23:19:29.000Z,Pero que INUTILES son. Porque no usan la tecnología?. Con 44 palos verdes pones un satélite en órbita!. I N U T I L É S
2022-11-09T21:21:57.000Z,"El uso de la tecnología es para acelerar los procesos, mejorar la calidad de datos, no repudio, consistencia de datos, mejorar inversión y tener datos que van a agregar valor en el tiempo más corto posible."
2022-11-09T21:21:57.000Z,Tan sencillo con el uso de la tecnología. El día del Censo podrían los censistas visitar las casas y solicitar los códigos o identificación para validar los datos.  NO se va a necesitar 7 meses o mas para tener los datos.
2022-11-09T19:39:01.000Z,Con tanta tecnología no sé porque no crearon un programa para hacer el censo y ahí automáticamente ir filtrando. Los censistas tienen que hacer a mano con lápiz de papel y luego cargar todos los datos a una computadora. Qué trabajo de esclavo al pedo. Ni una buena el gobierno.
2022-11-09T13:53:03.000Z,Son las 10:50 es mi 4ta  Casa Dios mío aplazados en tecnología   Nadie quiere trabajar mis sencistas  me dejaron plantado #Censo2022Py #Censo2022  #CensoNacional #Paraguay
2022-11-09T13:44:40.000Z,"#Censo2022Py con papel y lápiz... Pudiendo tecnología con georeferenciacion, cruza de datos en linea, foto de fachada del hogar, resultados inmediatos, reducción de errores de transcripción, reducción de pérdida de datos (papeles extraviados), adulteraciomes, control del censista"
2022-11-02T19:40:32.000Z,"Si los hilos sobre tecnología de alimentos / gastronomía de Dalmi te parecen interesantes, imagínate uno de su vida personal. Denle like para llegar a la meta."
2022-11-01T22:08:38.000Z,El Science Journalism Forum 2022 sigue muy desafiante y útil. Uno de los temas que más tratamos hoy con @sciam y @LiveScience fue cómo hacer atractivos los temas del sur global en materia de ciencia y tecnologia. Gran evento.#SJF22 #sciencejournalism
2022-10-31T15:11:29.000Z,#Tecnología ▏TWITTER BLUELa red social recientemente adquirida por Elon Musk planea cobrar por la insignia de verificación de cuentas.
2022-10-31T00:32:17.000Z,Tecnología de impresión profesional. Impresora Fotográfica Epson SureColor P700. Adquirila en cuotas de Gs. 618.000! WApp Directo  0981643867#Impresora #Fotografica #Epson #SureColorP700 #TecnocenterPy
2022-10-20T11:56:32.000Z,El Ing Mario L.Noste  en este momento inicia su ponencia sobre con el tema “Rehabilitación de pavimentos con tecnología Rubblizing sobre hormigón : Experiencia en Argentina” en el #4toCPVyT organizado por la @apc_py
2022-10-18T22:17:20.000Z,"La incorporación de la tecnología nos abre nuevas oportunidades, es por eso que nuestro país necesita aplicar modelos exitosos de implementación tecnológica, para así mejorar la calidad de vida de nuestra gente ...#PatoOjedaSenador#VotaLista2opcion27#Vamosaestarmejor"
2022-10-18T13:38:07.000Z,"Así q manos a la obra y dejen de seguirle el juego uds mismos @MECpy a los fundamentalistas ignorantes!Los estudiantes merecen una educación adecuada a la ciencia y tecnología actual,q les ofrezca un futuro mejor, además q incluya a todos los niños en igualdad de condiciones!"
2022-10-17T22:39:02.000Z,"Año 2022 y terminando… a esta altura ya no es “adaptación tardía” ya es negacionismo (o racionalización) puro seguir cuestionando lo del diseño y tecnología aplicada a las zapatillas de running. Por mi, como siempre, lo que los haga felices "
2022-10-17T20:47:48.000Z,"No se gasten yendo a estados unidos a comprar tecnología apple, vengan a paraguay"
2022-10-17T14:37:18.000Z,"La tecnología que debería guiar dicha ampliación es la solar fotovoltaica (PV) (extraído de https://pese.pti.org.py). El Plan Maestro de Generación de ANDE proyecta centrales PV de gran porte en: Loma Plata (1400 MWp), Carayaó (200 MWp) y Valenzuela (100 MWp)"
2022-10-09T14:56:42.000Z,"También nos reuniremos con autoridades del Ministerio de Educación, Ambiente y Tecnología; además de maestros y estudiantes. Finlandia tiene uno de los mejores sistemas educativos del mundo. "
2022-10-08T16:35:20.000Z,"Hermosa la banca digital, que la tecnología, que QR, que te atiende un holograma, dinero imaginario, bla bla....pero te quedas sin tarjeta de débito que es algo inventado hace más de 30 años y no haces un carajo aquí en la aldea..."
2022-10-07T23:48:42.000Z,"El estacionamiento tarifado brindará reglas y trazabilidad. No más extorsión. No más precios s/ hora, zona o cara del cliente. No más reserva con cajas. Si al uso de tecnología amigable que permita identificar lugares, pagar en línea por fracción utilizada."
2022-10-07T21:49:41.000Z,"Perdió la vista a los 25 años y hoy, a los  32 y con la idea de volver a ver creyendo en la ciencia y en la tecnología, filma y saca fotos creando su propio archivo para ver esas imágenes en el futuro."
2022-09-27T17:14:17.000Z,En este evento hay como 10 ingenieros de la ande y haciendo una conexión en un barrio importante para un barrio cerrado tercerizan y vienen individuo de rara especie a intervenir una columna qué lleva cables de media tensión y todos los cables de tecnología
2022-09-26T23:36:43.000Z,Me entero que IGTV ya no existe y que mis videos del siglo pasado ahora son reels (? Que kikombo la tecnología
2022-09-21T09:30:10.000Z,"Uno de los principales problema del uso de la tecnología en escolares  ""menos tiempo de pantalla y más EF en las escuelas""  debería ser. Nuestra evolución del SB y OB en niños es malisima  @vigisaludpy"
2022-09-20T19:14:33.000Z,Lincoln Corsair 2023 es más tecnología y atractivo diseño para el exitoso SUV. #Lincoln #Corsair #lincoln #SUV https://youtube.com/watch?v=OpuIEzK4k40&t=56s…
2022-09-19T01:37:55.000Z,"Compartimos un poco de lo vivido  en el Foro 360° ""Jóvenes y Emprendedores"" Medio ambiente, innovación, tecnología, medioambiente y finanzas son algunos de los ejes del evento ...#PatoOjedaPresidente#Lista2opcion27#SantiPeñaPresidente#HCPresidenteANR"
2022-09-12T01:42:45.000Z,"El concepto de 'ciencia de datos' me hace ruido, PORQUE TODAS LAS ÁREAS DE LA CIENCIA ANALIZAN DATOS, la forma en que el médico observa los datos no es el mismo del ingeniero, economista, politólogo etc y si bien la tecnología es super importante no se puede olvidar disciplinas"
2022-09-09T20:07:19.000Z, Toda la gente menor de 30 años está muy identificada con la tecnología. En esa franja hay muchísimo trabajo ya sea creando pequeñas y medianas empresas que se pueden optimizar generando inversiones de empresas mas grandes que demanden sus servicios. #pettengillsenador
2022-09-09T17:42:07.000Z,"Invest In ""La economía creativa representa un 2,5% del PIB paraguayo, pero su potencial es inmenso"" Lali González en la ponencia de Economía naranja ""Tendencias y oportunidades en los sectores de audiovisuales, música, videojuegos, tecnología, publicidad y otros sectores"""
2022-09-09T00:26:18.000Z,"Los grandes avances en Ciencia Animal, Tecnología Alimentaria y Farmacéutica Veterinaria nos permiten desarrollar productos innovadores, equilibrados en nutrientes esenciales y con elevados estándares de calidad. +"
2022-09-07T22:06:19.000Z,"Es excelente la tecnologia, ahora falta actualizar/corregir el reglamento.El delantero no saca absolutamente ninguna ventaja en la jugada, que es para lo que se creó la regla del offside, por lo que el espíritu de la regla queda obsoleto."
2022-08-28T22:16:15.000Z,Misión cumplida. 2do Taller con @britos_gaspar ... Éxito rotundo. Tecnología + Psicología= Salud Digital.Gracias @campuspartypy por el espacio para compartir nuestro trabajo.
2022-08-28T20:38:22.000Z,A mi me encantan escuchar los comentarios de estos geniales comentaristas al terminar la carrera y hoy la tecnología me privó de hacerlo . @F1Tornello@Gp1Fossaroli
2022-08-27T14:35:43.000Z,"Con el tema “Vigilancia Tecnológica como herramienta de competitividad para las empresas”, nos sumamos a la gran fiesta de la #innovación, #tecnología y #emprendimiento de @campuspartypy presentado por @TigoParaguay #CampusParty #CPPY2#VigilanciaTecnológica#tecnología"
2022-08-26T19:49:16.000Z,"@gralfonso, la especialista del sector químico-farmacéutico de REDIEX realiza un análisis sobre los avances de la tecnología en el Sector Farmacéutico Edición completa:"
2022-08-26T12:59:37.000Z,"En Ciudad Mujer, celebramos estos espacios de formación y capacitación que permiten crear condiciones para que haya más mujeres en el sector de tecnología, contribuyendo a su desarrollo y a tener un mejor futuro."
2022-08-26T12:57:59.000Z,"El miércoles pasado, culminó el primer bootcamp exclusivo para mujeres de Penguin Academy, con un Hackathon que abarcó todo el fin de semana. El desafío de la Hackathon fue ""¿Cómo fortalecer los emprendimientos de las mujeres por medio de la innovación en tecnología?"""
2022-08-24T23:23:52.000Z," El presidente destacó el creciente rol que tiene la genética y tecnología argentina en el  desarrollo y la modernización del sector en los útimos años. —- Acompañó al Pte. de la Asociación el Señor Roberto Menchaca, Coordinador  General Expo Norte ."
2022-08-24T23:09:34.000Z,"Descubre cómo es posible impactar a más niñas y mujeres a ser protagonistas de su futuro a través de la ciencia, la tecnología, la creatividad y el liderazgo personal y colectivo"
2022-08-24T23:05:29.000Z,¿Cómo fortalecer los emprendimientos de las mujeres por medio de la innovación en tecnología?
2022-08-24T20:11:50.000Z,"Les pedí que suspender el translado y que me activen de nuevo el servicio, ""no pueden"", Tienen un servicio de porquería @TigoParaguay , en la era de la tecnología no puede suspender una orden, que clase de sistema de mierda tienen ? @TigoParaguay"
2022-08-24T20:10:19.000Z,Parecen Tarzan descubriendo la tecnología 
2022-08-17T16:32:18.000Z,Tecnología de los 70s...
2022-08-17T01:32:01.000Z,Tapa 𝟱𝗗𝗶́𝗮𝘀 𝗫: Tecnología Edición 17/08/22 #PasionPorLosNegocios Más información  http://5dias.com.py
2022-08-16T23:49:05.000Z,"El desarrollo institucional del Estado necesita de la ciencia y tecnología, las ideas y valores que tenemos sobre eso condiciona la estructura y funcionalidad de los servicios públicos."
2022-08-16T03:48:14.000Z,"Libertad vs Lepra sin dolor. Qué usted preferiría.Los paraguayos han venido escogiendo lo segundo por muchísimo tiempo. En plena era del conocimiento, del desarrollo extraordinario de la ciencia y la tecnología, los paraguayos llenos de miedo preferían la enfermedad."
2022-08-15T18:21:23.000Z,"Candidatos a Pte: en 15 años no va a sobrevivir ningún proceso productivo que no tenga:1. Crédito a larguísimo plazo e intereses de grado de inversión. Capital paciente.2. Escala, economía del costo medio decreciente.3. Alta tecnología.Ej: China¿Qué piensan hacer en Py?"
2022-08-13T18:29:33.000Z, Contó con la presencia de empresas que distribuyen y comercializan tecnología argentina en Paraguay en sectores tales como software y genética.—- Estuvo también acompañando al Embajador y todo el proceso del evento: •Consejero Juan Guzik de nuestra sesión Comercial
2022-08-13T18:29:32.000Z," El Embajador Domingo Peppo participó en la apertura del “Technology Day”, evento de difusión y networking sobre tecnología para la agricultura y ganadería auspiciado por la Embajada Argentina."
2022-08-13T15:08:59.000Z,El #Geniocientífico de #China: lo que el mundo debe al gran país de Oriente en materia de #ciencia y #tecnología https://unesdoc.unesco.org/notice?id=p::usmarcdef_0000081712_spa…
2022-08-12T23:52:26.000Z,La descarbonizacion del transporte va más allá de una tecnología. Trata principalmente del cambio en el consumo del transporte- de cómo nos movemos.
2022-08-10T00:28:01.000Z,"Luego de casi tres décadas tenemos nuevo sistema  en @AsuncionMuni. Comenzamos con la aprobación digital de planos, y vienen 20 módulos más. Tecnología es agilidad, desburocratización, transparencia. Paso a paso, esta administración va dando orden a la capital y al municipio."
2022-08-05T16:08:50.000Z,"#TopOfMind 2022 La categoría Tiendas de Tecnología, inaugurada en la edición 2021 del Top of Mind, tiene como campeón por segundo año consecutivo a la marca @ALEMANIACELL, que se alza con el podio gracias al 5% de las menciones de los consumidores "
2022-08-03T21:59:30.000Z,"Y en q beneficia eso a Paraguay ? Hay empresas de microchip taiwanésas en Paraguay, invierten millones anualmente además de transferencia de tecnología ???"
2022-07-29T12:19:03.000Z,Yo doy fé de esto porque me pasa con la tecnología.
2022-07-28T13:54:52.000Z,Regulación para la circulación de bicicletas y monopatines eléctricos. Implementación de tecnología en el control del tránsito. Estandarización de las señales de tránsito.Readecuación del ordenamiento de las calles y del diseño vial.Cambio de calles preferenciales.
2022-07-28T13:20:42.000Z,"Paso importante p/ ordenar el  de . Tecnología disuasiva, semáforos inteligentes, cámaras de alta definición, multa electrónica, espacios diferenciados, cambios de sentido. Múltiples herramientas y adecuación a la Ley Nacional de Tránsito. @asu_transito @AsuncionMuni "
2022-07-14T11:13:10.000Z,"Tecnología de vanguardia en la producción de granos y semillas en el Paraguay. Hoy, en plena cosecha de maíz en Alto Paraná, con rindes de hasta 9 t/ha"
2022-07-13T16:24:41.000Z,Política de la inevitabilidad:Progreso socialOptimismoTecnologíaHombre llega a la lunaInternetIACrecimiento = Desarrollo = Goteo hacia abajo. Hay futuro. Para todos.Equilibrio macro = DesarrolloPaz y Progreso = StroessnerDemocracia = RodriguezEtc.
2022-07-12T23:02:22.000Z,Culminó así el exitoso Seminario Técnico  sobre el Avance de la Tecnología Vial en Corea y su relación con Paraguay que se realizó en el @cpi2019 organizado por la @apc_py @KOICA_Paraguay @KICT vía @Perisandru para #CarreterasyAlgoMas
2022-07-12T21:31:10.000Z,"¡Hacen uso de la tecnología Know–how para desarrollar soluciones exitosas para empresas y clientes, queriendo ser su mejor aliado estratégico! Más info: https://instagram.com/desarrollosit/¡Bienvenida a la comunidad de emprendedores más grande del País! "
2022-07-11T22:37:35.000Z,"Después de tantos años de espera, tantas postergaciones, incertidumbres, y por fin acá tenemos el primer resultado de una enorme colaboración de ciencia y tecnología de varios países e instituciones.Una foto de una pequeña porción del universo de hace 4600 millones de años."
2022-07-09T16:17:37.000Z,Con desinversión pandémica en tecnología y (menos) refinerías de última generación la curva de Hubbert se está expandiendo al mundo.Rápido ascenso y rápido descenso en la cantidad de producción de hidrocarburos. Noruega es una muestra. + de 110 Us/barril = recesión.Ojo.
2022-07-08T18:45:25.000Z,Por qué apostar a la tecnología? Acá te cuento algo de lo que hago.
2022-07-07T12:23:35.000Z,"""En Sesión Plenaria del día 6 de julio de 2022 la Corte Suprema de Justicia aprobó encomendar a la Dirección General de Tecnología y de las Comunicaciones y a la Dirección de Comunicación la elaboración de una herramienta digital que permita a las..."
2022-06-26T00:55:20.000Z,La mejor tecnología para tu rodado: #CONTROLCOMBUSTIBLE  #rastreoGPS #DashCam Elegí el que más te convenga y aliáte a @stasapy para poder trabajar tranquilo.Llámanos al  0976 90 10 24.
2022-06-25T19:53:19.000Z,No sé qué tecnología van a usar para que me llegue a esa hora desde esa distancia
2022-06-24T16:41:02.000Z,"WELCOME TO THE FUTURE. Trabajar con tecnología de avanzada implica grandes desafíos, pero el futuro ya está en nuestras manos y sólo queda ofrecerle el mejor servicio. #Nissan #NissanLEAF  #NissanIntelligentMobility #nissaninteligenpower #IntelligentMobility  #Autopolis"
2022-06-23T14:24:57.000Z,Nos encanta la cooperación y el trabajo en conjunto   expandiendo la tecnología y el desarrollo y así fortalecer ambos países #juntosprogresamos
2022-06-23T14:06:03.000Z,La tecnología del creador al servicio de la humanidad... https://twitter.com/Cienciaymas_/status/1539614567843729408…
2022-06-22T19:02:15.000Z,"Bajo el lema ""Innovación para el futuro de la industria"" la institución se dedica al desarrollo de soluciones orientadas a la innovación industrial, haciendo uso de tecnología avanzada, de maquinarias con corte a láser, impresiones 3D, tecnología fotónica y logística de carga"
2022-06-22T03:22:05.000Z,  Hoy recibimos  a jóvenes Profesionales y Empresarios Argentinos residentes en Paraguay.  En su gran mayoría usan insumos y tecnología argentina en sus desarrollos empresariales.
2022-06-21T17:54:04.000Z,"En tecnología están como Finlandia y en seguridad estaban mejor que Chile de Piñera.  2021. Mucha disonancia cognitiva cuando miras cifras y lees lo que se dice. Pero, calladamente disfrutan de las calles y plazas de Bs As, toman café en las veredas y vuelven hablando peste."
2022-06-21T15:10:57.000Z,"#iniciativaPopular• Invitación a @VargasDanielPY Saludos !!@RufinoPalmerola, Director Comision Asesora de Ciencia y Tecnologia"
2022-06-20T22:18:44.000Z,"Conocen algún Lic. en Nutrición, tecnología de alimentos  o química? Esta es su oportunidad, manden su cv a contactopy@bayton.com.py"
2022-06-14T17:27:41.000Z,"Un gusto formar parte de la presentación de la alianza entre @tigoparaguay @fundacion.realmadrid y la Asociación Casa Virgen de Caacupé combinando educación, deporte y tecnología. en Hotel Bourbon Paraguay"
2022-06-13T14:12:31.000Z,"Este año participo con mi grupo con un trabajo de investigación sobre primera infancia, educación y tecnología "
2022-06-12T14:46:53.000Z,"en número y tecnología. Llegaron más allá de los límites históricos, cuando había quienes pensaban defender el Chaco desde el río Paraguay. Con ellos tenemos aún una deuda moral e histórica. Nunca vamos a entender la dimensión de una guerra, la angustia de tener un amigo, un…"
2022-06-10T15:30:54.000Z,"Esos asiáticos se pasan la vida en tecnología, virus, bombas En Paraguay viven jugando al fut desde que nacen ...y no pueden ganarles igual a los asiáticos"
2022-06-10T03:10:35.000Z,"Tan real como la luz del sol.Estamos dispuestos a aceptar que la tecnología invada nuestro cuerpo, nuestro ADN y nuestros pensamientos?"
2022-06-04T23:55:36.000Z,La tecnología en la mano era
2022-06-03T18:10:01.000Z,"Avanza la prueba del sistema SATI @AsuncionMuni, con el 1er módulo de digitalización de aprobación de planos. Ordenar el municipio y darle transparencia pasa por brindar tecnología. @capaco_oficial  @CapadeiParaguay"
2022-06-03T12:20:46.000Z,"Si trabajas en el area de tecnologia,  sea de programador, técnico, manejo de redes, servidores o afines. ¿Que estilo musical escuchas normalmente?"
2022-06-01T12:41:20.000Z,Incredible !ndiaNro. 1 en crecimiento mundial. Los que más crecen se impulsan en la economía del conocimiento con IA + manufacturas.Un pié en la era industrial de actividades repetitivas y otro pié en el siglo XXI denso en ciencia + tecnología e imaginación.Acá = sequía.
2022-06-01T01:26:31.000Z,Acaba de publicar una foto en Campus de la UCA / Facultad de Ciencias y Tecnologia
2022-05-31T12:00:50.000Z,"Aprenderás sobre la dinámica de la #migración de las aves, y las técnicas que existen para los muestreos de estos movimientos de fauna. Así también, sobre el uso de la tecnología a través de las #AntenasMotus, que sirven para realizar teledetecciones."
2022-05-26T15:36:14.000Z,Que lo que es mantenimiento del soporte de tecnología ?
2022-05-26T12:48:43.000Z,Me enteré hoy en BBC.Londres está impactada por la exuberancia de la tecnología digital que se despliega en este proyecto millonario.
2022-05-25T17:59:28.000Z,Lo que hace la tecnología. Introducción al derecho y juicio oral de difamación contra el ex arquero José Luis Chilavert.
2022-05-25T15:08:47.000Z,"De la mesa de trabajo, participan también representantes del @magparaguay y @mreparaguay, además de los principales líderes gremiales y empresarios del sectores Alimentario y de Carne y Derivados; tecnología y promotores de exportación."
2022-05-24T03:05:18.000Z,"Mientras no se utilice la tecnología de punta en computación para crear un sistema de ""inteligencia colectiva"", vamos a seguir siendo mal llamados una especie inteligente."
2022-05-23T01:45:04.000Z,Que peligrosa es la gente con tecnología en mano gran7 
2022-05-22T21:20:30.000Z,Increíble lo que cobro este árbitro... Ni acá ni en la china eso puede ser penal.. y lo peor es que existe la tecnología pero es mal utilizada...robo!!!!
2022-05-14T14:19:50.000Z,"La tecnología es una parte de la solución. La más importante es el cambio de los hábitos- cómo nos movemos-, y para eso, el uso del suelo es fundamental. Densidad y diversidad son claves."
2022-05-12T13:55:47.000Z,"Ellos te dirán exactamente lo que tienes que pensar, sentir y hacer por el buen común.Para que seas un buen ciudadano te controlarán todos tus movimientos con la más alta tecnología.Tu libertad es demasiado peligrosa para el bien común. Eres malo si piensas en ti!"
2022-05-11T10:19:18.000Z,"Ningún funcionario público vinculado a investigaciones sobre narcotrafico y crimen organizado hoy está seguro. Las amenazas de muerte ya no se llevan, creo que la @asofiscalespy deben exigir presupuesto, RADAR y tecnología necesaria, la ciudadanía debe apoyarles @MinPublicoPy"
2022-05-11T02:03:21.000Z,"Lean bien: 25 mm de lluvias al año + innovación + tecnología + sacrificio.Nada que objetar, mucho para aprender y admirarles en esta materia."
2022-04-29T12:34:01.000Z,"La noticia más importante, en la página 7 de @5diasPYUna prueba de lo que ando predicando:""Es urgente democratizar la oferta"".Se democratizó mejor la demanda, pero no la oferta. ""El 72 % de las Pymes no accede a créditos formales,"".Supongo que operan sin tecnología."
2022-04-28T21:02:34.000Z,"PreVenta disponible, HAVAL H6 3ra GENeración, Estilo y Elegancia  y Tecnología de vanguardia! Una forma de manejo diferente!!#GWM #HAVALIFE #HavalPy #GoldenArrowSA"
2022-04-27T20:59:30.000Z,"Aprendimos a usar la tecnología de la llave por tarjeta En la que, a través de un sensor, podes abrir las habitaciones y manejar la electricidad del lugar.También, las puertas tenían el número en relieve, lo que facilita bastante la identificación de las habitaciones."
2022-04-27T01:46:13.000Z,"La primera sede central de la @aduanapy fue inaugurada hoy por el presidente @MaritoAbdo. El moderno edificio, totalmente equipado, cuenta con alta tecnología para los controles, y fue construido con una inversión de 1.8 millones de dólares, provenientes de recursos propios."
2022-04-27T00:37:23.000Z,"La primera sede central de la @aduanapy fue inaugurada hoy por el presidente @MaritoAbdo. El moderno edificio, totalmente equipado, cuenta con alta tecnología para los controles, y fue construido con una inversión de 1.8 millones de dólares, provenientes de recursos propios."
